# Run number  1 on Mon 2026-05-25T12:05:49 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.6222E+01    5.1164E+01    6.1933E+01    2.3916E+01    1.9545E+01    2.1034E+01    8.0675E+01    5.9391E+01    1.8490E+01    5.0215E+00    1.9769E+01    7.7588E+00    7.9942E+00   
 6.6723E+01    5.1164E+01    6.1940E+01    2.3873E+01    1.9582E+01    2.1062E+01    8.0667E+01    5.9391E+01    1.8546E+01    5.0011E+00    1.9748E+01    7.5474E+00    7.9942E+00   
 6.7310E+01    5.1171E+01    6.1935E+01    2.3869E+01    1.9658E+01    2.1068E+01    8.0640E+01    5.9354E+01    1.8530E+01    5.0215E+00    1.9870E+01    7.7218E+00    7.9412E+00   
 6.7810E+01    5.1167E+01    6.1956E+01    2.3869E+01    1.9611E+01    2.1100E+01    8.0640E+01    5.9367E+01    1.8566E+01    5.0011E+00    1.9850E+01    7.8011E+00    7.9412E+00   
 6.8310E+01    5.1173E+01    6.1956E+01    2.3901E+01    1.9522E+01    2.1141E+01    8.0653E+01    5.9388E+01    1.8582E+01    5.0215E+00    1.9850E+01    7.5368E+00    7.9678E+00   
 6.8811E+01    5.1184E+01    6.1961E+01    2.3937E+01    1.9584E+01    2.1151E+01    8.0641E+01    5.9401E+01    1.8613E+01    5.0419E+00    1.9870E+01    7.5949E+00    7.9942E+00   
 6.9390E+01    5.1184E+01    6.1960E+01    2.3949E+01    1.9638E+01    2.1135E+01    8.0608E+01    5.9401E+01    1.8625E+01    5.0215E+00    1.9769E+01    7.5421E+00    7.9942E+00   
 6.9890E+01    5.1184E+01    6.1969E+01    2.3931E+01    1.9638E+01    2.1158E+01    8.0600E+01    5.9401E+01    1.8635E+01    5.0419E+00    1.9809E+01    7.5632E+00    7.9942E+00   
 7.0391E+01    5.1169E+01    6.1974E+01    2.3913E+01    1.9571E+01    2.1173E+01    8.0572E+01    5.9390E+01    1.8661E+01    5.0215E+00    1.9748E+01    7.5738E+00    8.0468E+00   
 7.0891E+01    5.1174E+01    6.1974E+01    2.3913E+01    1.9636E+01    2.1197E+01    8.0572E+01    5.9383E+01    1.8690E+01    5.0623E+00    1.9707E+01    7.5368E+00    7.9678E+00   
 7.1471E+01    5.1191E+01    6.2007E+01    2.3888E+01    1.9644E+01    2.1209E+01    8.0572E+01    5.9382E+01    1.8690E+01    5.0419E+00    1.9728E+01    7.5685E+00    7.9942E+00   
 7.1971E+01    5.1185E+01    6.2001E+01    2.3915E+01    1.9727E+01    2.1231E+01    8.0551E+01    5.9370E+01    1.8704E+01    5.0419E+00    1.9911E+01    7.8011E+00    7.9942E+00   
 7.2471E+01    5.1185E+01    6.2006E+01    2.3869E+01    1.9727E+01    2.1216E+01    8.0557E+01    5.9386E+01    1.8749E+01    5.0623E+00    1.9769E+01    7.7746E+00    7.9412E+00   
 7.2972E+01    5.1211E+01    6.2018E+01    2.3912E+01    1.9743E+01    2.1227E+01    8.0581E+01    5.9386E+01    1.8774E+01    5.0826E+00    1.9707E+01    7.7852E+00    8.0205E+00   
 7.3551E+01    5.1198E+01    6.2032E+01    2.3921E+01    1.9692E+01    2.1237E+01    8.0605E+01    5.9395E+01    1.8783E+01    5.0623E+00    1.9891E+01    7.6901E+00    7.9942E+00   
 7.4051E+01    5.1197E+01    6.2032E+01    2.3921E+01    1.9700E+01    2.1247E+01    8.0605E+01    5.9402E+01    1.8786E+01    5.0623E+00    1.9911E+01    7.8434E+00    8.0205E+00   
 7.4551E+01    5.1197E+01    6.2031E+01    2.3912E+01    1.9749E+01    2.1248E+01    8.0631E+01    5.9410E+01    1.8786E+01    5.0623E+00    1.9850E+01    7.5632E+00    7.9942E+00   
 7.5052E+01    5.1167E+01    6.2018E+01    2.3909E+01    1.9684E+01    2.1248E+01    8.0654E+01    5.9412E+01    1.8800E+01    5.0826E+00    1.9870E+01    7.5738E+00    7.9678E+00   
 7.5631E+01    5.1167E+01    6.2021E+01    2.3913E+01    1.9684E+01    2.1240E+01    8.0672E+01    5.9410E+01    1.8805E+01    5.0623E+00    1.9789E+01    7.5527E+00    7.9942E+00   
 7.6131E+01    5.1199E+01    6.2035E+01    2.3916E+01    1.9729E+01    2.1244E+01    8.0659E+01    5.9424E+01    1.8861E+01    5.0419E+00    1.9748E+01    7.5527E+00    8.0205E+00   
 7.6632E+01    5.1198E+01    6.2062E+01    2.3923E+01    1.9756E+01    2.1205E+01    8.0656E+01    5.9414E+01    1.8876E+01    5.0419E+00    1.9748E+01    7.7324E+00    7.9678E+00   
 7.7132E+01    5.1205E+01    6.2077E+01    2.3939E+01    1.9755E+01    2.1179E+01    8.0656E+01    5.9439E+01    1.8876E+01    5.0215E+00    1.9809E+01    7.6584E+00    7.9942E+00   
 7.7727E+01    5.1212E+01    6.2072E+01    2.3956E+01    1.9815E+01    2.1115E+01    8.0677E+01    5.9462E+01    1.8871E+01    5.0419E+00    1.9728E+01    7.5632E+00    8.0468E+00   
 7.8228E+01    5.1222E+01    6.2100E+01    2.3956E+01    1.9805E+01    2.1045E+01    8.0690E+01    5.9480E+01    1.8913E+01    5.0419E+00    1.9748E+01    7.7588E+00    7.9942E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 7.8728E+01    5.1222E+01    6.2110E+01    2.3955E+01    1.9805E+01    2.1045E+01    8.0701E+01    5.9480E+01    1.8942E+01    5.0419E+00    1.9769E+01    7.5579E+00    7.9678E+00   
 7.9228E+01    5.1226E+01    6.2108E+01    2.3955E+01    1.9807E+01    2.0880E+01    8.0702E+01    5.9508E+01    1.9020E+01    5.0623E+00    1.9687E+01    7.5474E+00    8.0468E+00   
 7.9800E+01    5.1214E+01    6.2111E+01    2.3958E+01    1.9800E+01    2.0569E+01    8.0702E+01    5.9528E+01    1.9045E+01    5.0419E+00    1.9728E+01    7.5368E+00    7.9942E+00   
 8.0300E+01    5.1212E+01    6.2111E+01    2.3958E+01    1.9818E+01    2.0124E+01    8.0702E+01    5.9568E+01    1.9045E+01    5.0623E+00    1.9769E+01    7.5527E+00    7.9942E+00   
 8.0800E+01    5.1211E+01    6.2112E+01    2.3938E+01    1.9815E+01    1.9791E+01    8.0716E+01    5.9554E+01    1.9082E+01    5.0826E+00    1.9687E+01    7.7324E+00    8.0205E+00   
 8.1301E+01    5.1196E+01    6.2091E+01    2.3825E+01    1.9799E+01    1.9791E+01    8.0711E+01    5.9559E+01    1.9131E+01    5.0623E+00    1.9769E+01    7.7376E+00    8.0205E+00   
 8.1896E+01    5.1211E+01    6.2079E+01    2.3718E+01    1.9816E+01    1.9523E+01    8.0702E+01    5.9559E+01    1.9123E+01    5.0826E+00    1.9748E+01    7.8222E+00    8.0205E+00   
 8.2397E+01    5.1199E+01    6.2107E+01    2.3679E+01    1.9857E+01    1.9292E+01    8.0659E+01    5.9539E+01    1.9116E+01    5.0826E+00    1.9972E+01    7.6002E+00    7.9942E+00   
 8.2897E+01    5.1197E+01    6.2108E+01    2.3679E+01    1.9827E+01    1.9071E+01    8.0659E+01    5.9523E+01    1.9136E+01    5.1030E+00    1.9769E+01    7.6108E+00    7.9942E+00   
 8.3397E+01    5.1211E+01    6.2108E+01    2.3644E+01    1.9849E+01    1.8907E+01    8.0637E+01    5.9511E+01    1.9136E+01    5.1030E+00    1.9789E+01    7.5632E+00    8.0205E+00   
 8.3968E+01    5.1202E+01    6.2103E+01    2.3680E+01    1.9848E+01    1.8727E+01    8.0616E+01    5.9486E+01    1.9132E+01    5.0826E+00    1.9769E+01    7.5791E+00    8.0468E+00   
 8.4468E+01    5.1187E+01    6.2096E+01    2.3722E+01    1.9832E+01    1.8727E+01    8.0612E+01    5.9442E+01    1.9111E+01    5.0623E+00    1.9891E+01    7.5897E+00    8.0205E+00   
 8.4969E+01    5.1189E+01    6.2102E+01    2.3743E+01    1.9836E+01    1.8592E+01    8.0627E+01    5.9442E+01    1.9093E+01    5.0826E+00    1.9932E+01    7.6002E+00    8.0468E+00   
 8.5469E+01    5.1178E+01    6.2139E+01    2.3750E+01    1.9738E+01    1.8459E+01    8.0642E+01    5.9397E+01    1.9098E+01    5.0826E+00    1.9830E+01    7.7376E+00    7.9942E+00   
 8.6073E+01    5.1177E+01    6.2156E+01    2.3773E+01    1.9816E+01    1.8321E+01    8.0651E+01    5.9329E+01    1.9048E+01    5.0623E+00    2.0095E+01    7.6002E+00    7.9942E+00   
 8.6573E+01    5.1174E+01    6.2141E+01    2.3757E+01    1.9767E+01    1.8204E+01    8.0665E+01    5.9277E+01    1.9064E+01    5.0623E+00    2.0115E+01    7.6584E+00    7.9942E+00   
 8.7073E+01    5.1178E+01    6.2152E+01    2.3770E+01    1.9803E+01    1.8082E+01    8.0659E+01    5.9232E+01    1.9023E+01    5.0623E+00    2.0074E+01    7.8116E+00    8.0205E+00   
 8.7574E+01    5.1178E+01    6.2187E+01    2.3743E+01    1.9803E+01    1.8082E+01    8.0628E+01    5.9183E+01    1.8964E+01    5.0623E+00    2.0095E+01    7.6267E+00    7.9942E+00   
 8.8153E+01    5.1176E+01    6.2197E+01    2.3823E+01    1.9724E+01    1.7976E+01    8.0625E+01    5.9198E+01    1.8941E+01    5.0419E+00    1.9993E+01    7.8645E+00    7.9942E+00   
 8.8653E+01    5.1172E+01    6.2220E+01    2.3847E+01    1.9653E+01    1.7854E+01    8.0623E+01    5.9128E+01    1.8881E+01    5.0623E+00    2.0054E+01    7.6848E+00    7.9942E+00   
 8.9154E+01    5.1171E+01    6.2220E+01    2.3847E+01    1.9713E+01    1.7774E+01    8.0638E+01    5.9085E+01    1.8864E+01    5.0215E+00    2.0013E+01    7.6161E+00    7.9678E+00   
 8.9654E+01    5.1178E+01    6.2248E+01    2.3794E+01    1.9677E+01    1.7678E+01    8.0651E+01    5.9016E+01    1.8864E+01    5.0419E+00    1.9972E+01    7.8169E+00    7.9942E+00   
 9.0273E+01    5.1179E+01    6.2264E+01    2.3824E+01    1.9754E+01    1.7598E+01    8.0701E+01    5.8927E+01    1.8813E+01    5.0215E+00    1.9952E+01    7.7007E+00    7.9942E+00   
 9.0773E+01    5.1181E+01    6.2294E+01    2.3836E+01    1.9706E+01    1.7598E+01    8.0726E+01    5.8867E+01    1.8760E+01    5.0011E+00    1.9972E+01    7.7112E+00    7.9678E+00   
 9.1274E+01    5.1196E+01    6.2329E+01    2.3814E+01    1.9722E+01    1.7519E+01    8.0773E+01    5.8881E+01    1.8737E+01    5.0011E+00    1.9952E+01    7.6108E+00    8.0205E+00   
 9.1774E+01    5.1191E+01    6.2350E+01    2.3792E+01    1.9643E+01    1.7437E+01    8.0804E+01    5.8815E+01    1.8666E+01    4.9808E+00    1.9993E+01    7.6002E+00    8.0205E+00   
 9.2370E+01    5.1199E+01    6.2367E+01    2.3796E+01    1.9639E+01    1.7341E+01    8.0842E+01    5.8756E+01    1.8616E+01    5.0011E+00    2.0197E+01    7.6002E+00    8.0468E+00   
 9.2870E+01    5.1207E+01    6.2367E+01    2.3796E+01    1.9582E+01    1.7284E+01    8.0842E+01    5.8669E+01    1.8616E+01    4.9604E+00    2.0156E+01    7.8434E+00    7.9678E+00   
 9.3370E+01    5.1199E+01    6.2383E+01    2.3815E+01    1.9564E+01    1.7205E+01    8.0888E+01    5.8600E+01    1.8525E+01    4.9808E+00    2.0054E+01    7.6055E+00    8.0205E+00   
 9.3871E+01    5.1199E+01    6.2405E+01    2.3840E+01    1.9564E+01    1.7205E+01    8.0924E+01    5.8503E+01    1.8474E+01    4.9808E+00    2.0095E+01    7.8539E+00    8.0205E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 9.4458E+01    5.1192E+01    6.2404E+01    2.3841E+01    1.9526E+01    1.7146E+01    8.0949E+01    5.8503E+01    1.8443E+01    4.9604E+00    2.0013E+01    7.6055E+00    7.9678E+00   
 9.4958E+01    5.1183E+01    6.2410E+01    2.3835E+01    1.9544E+01    1.7091E+01    8.0941E+01    5.8431E+01    1.8330E+01    4.9604E+00    2.0095E+01    7.6055E+00    7.9678E+00   
 9.5458E+01    5.1183E+01    6.2395E+01    2.3820E+01    1.9570E+01    1.7021E+01    8.0941E+01    5.8332E+01    1.8283E+01    4.9604E+00    2.0176E+01    7.7641E+00    7.9942E+00   
 9.5959E+01    5.1184E+01    6.2404E+01    2.3816E+01    1.9518E+01    1.6971E+01    8.0916E+01    5.8278E+01    1.8283E+01    4.9808E+00    2.0074E+01    7.8962E+00    8.0205E+00   
 9.6538E+01    5.1207E+01    6.2440E+01    2.3857E+01    1.9436E+01    1.6936E+01    8.0914E+01    5.8213E+01    1.8228E+01    4.9400E+00    1.9952E+01    7.8169E+00    7.9678E+00   
 9.7038E+01    5.1207E+01    6.2450E+01    2.3851E+01    1.9436E+01    1.6936E+01    8.0935E+01    5.8131E+01    1.8167E+01    4.9400E+00    1.9993E+01    7.8539E+00    7.9678E+00   
 9.7539E+01    5.1215E+01    6.2480E+01    2.3900E+01    1.9536E+01    1.6891E+01    8.0944E+01    5.8146E+01    1.8136E+01    4.9196E+00    2.0156E+01    7.6425E+00    7.9678E+00   
 9.8039E+01    5.1224E+01    6.2489E+01    2.3888E+01    1.9542E+01    1.6843E+01    8.0948E+01    5.8067E+01    1.8105E+01    4.9196E+00    2.0013E+01    7.6319E+00    7.9678E+00   
 9.8634E+01    5.1219E+01    6.2491E+01    2.3888E+01    1.9456E+01    1.6786E+01    8.0948E+01    5.7996E+01    1.8029E+01    4.9196E+00    2.0156E+01    7.8804E+00    7.9678E+00   
 9.9135E+01    5.1204E+01    6.2491E+01    2.3893E+01    1.9417E+01    1.6739E+01    8.0961E+01    5.7922E+01    1.8029E+01    4.9196E+00    2.0034E+01    7.8011E+00    7.9678E+00   
 9.9635E+01    5.1212E+01    6.2484E+01    2.3873E+01    1.9331E+01    1.6713E+01    8.0971E+01    5.7857E+01    1.8011E+01    4.8993E+00    2.0013E+01    7.8645E+00    7.9678E+00   
 1.0014E+02    5.1212E+01    6.2494E+01    2.3925E+01    1.9331E+01    1.6713E+01    8.0981E+01    5.7804E+01    1.7935E+01    4.8789E+00    2.0095E+01    7.6637E+00    8.0205E+00   
 1.0071E+02    5.1207E+01    6.2490E+01    2.3899E+01    1.9304E+01    1.6639E+01    8.0970E+01    5.7790E+01    1.7860E+01    4.8789E+00    2.0238E+01    7.5897E+00    8.0205E+00   
 1.0122E+02    5.1200E+01    6.2502E+01    2.3902E+01    1.9180E+01    1.6600E+01    8.0969E+01    5.7708E+01    1.7792E+01    4.8585E+00    2.0217E+01    7.7271E+00    8.0205E+00   
 1.0172E+02    5.1190E+01    6.2488E+01    2.3887E+01    1.9199E+01    1.6573E+01    8.0969E+01    5.7643E+01    1.7741E+01    4.8789E+00    2.0217E+01    7.7535E+00    7.9678E+00   
 1.0222E+02    5.1191E+01    6.2478E+01    2.3811E+01    1.9159E+01    1.6564E+01    8.1008E+01    5.7604E+01    1.7757E+01    4.8789E+00    2.0136E+01    7.5844E+00    8.0205E+00   
 1.0281E+02    5.1206E+01    6.2478E+01    2.3831E+01    1.9176E+01    1.6570E+01    8.1040E+01    5.7537E+01    1.7714E+01    4.8382E+00    2.0238E+01    7.7799E+00    8.0205E+00   
 1.0331E+02    5.1206E+01    6.2482E+01    2.3839E+01    1.9176E+01    1.6570E+01    8.1065E+01    5.7475E+01    1.7644E+01    4.8585E+00    2.0034E+01    7.6002E+00    7.9942E+00   
 1.0381E+02    5.1180E+01    6.2481E+01    2.3792E+01    1.9011E+01    1.6599E+01    8.1082E+01    5.7475E+01    1.7627E+01    4.8382E+00    2.0115E+01    7.5844E+00    8.0205E+00   
 1.0431E+02    5.1191E+01    6.2487E+01    2.3776E+01    1.9079E+01    1.6647E+01    8.1136E+01    5.7413E+01    1.7575E+01    4.8178E+00    2.0095E+01    7.5949E+00    8.0205E+00   
 1.0489E+02    5.1187E+01    6.2487E+01    2.3776E+01    1.9012E+01    1.6705E+01    8.1136E+01    5.7368E+01    1.7554E+01    4.7974E+00    2.0054E+01    7.6161E+00    7.9412E+00   
 1.0539E+02    5.1194E+01    6.2471E+01    2.3815E+01    1.8943E+01    1.6753E+01    8.1144E+01    5.7317E+01    1.7554E+01    4.8178E+00    2.0054E+01    7.5579E+00    8.0205E+00   
 1.0589E+02    5.1190E+01    6.2469E+01    2.3838E+01    1.8847E+01    1.6753E+01    8.1137E+01    5.7271E+01    1.7494E+01    4.8178E+00    2.0156E+01    7.8169E+00    7.9678E+00   
 1.0639E+02    5.1190E+01    6.2455E+01    2.3823E+01    1.8847E+01    1.6812E+01    8.1138E+01    5.7271E+01    1.7437E+01    4.7974E+00    1.9972E+01    7.8381E+00    7.9942E+00   
 1.0697E+02    5.1190E+01    6.2461E+01    2.3807E+01    1.8834E+01    1.6891E+01    8.1147E+01    5.7216E+01    1.7401E+01    4.7974E+00    2.0034E+01    7.8222E+00    7.9678E+00   
 1.0747E+02    5.1178E+01    6.2439E+01    2.3795E+01    1.8793E+01    1.6959E+01    8.1148E+01    5.7189E+01    1.7358E+01    4.7770E+00    1.9952E+01    7.7852E+00    7.9412E+00   
 1.0797E+02    5.1180E+01    6.2439E+01    2.3795E+01    1.8862E+01    1.7036E+01    8.1148E+01    5.7184E+01    1.7358E+01    4.7770E+00    2.0156E+01    7.5421E+00    8.0205E+00   
 1.0847E+02    5.1210E+01    6.2462E+01    2.3853E+01    1.8813E+01    1.7131E+01    8.1151E+01    5.7161E+01    1.7337E+01    4.7770E+00    1.9932E+01    7.5527E+00    7.9942E+00   
 1.0908E+02    5.1200E+01    6.2440E+01    2.3841E+01    1.8824E+01    1.7228E+01    8.1174E+01    5.7169E+01    1.7323E+01    4.7363E+00    2.0034E+01    7.6267E+00    8.0205E+00   
 1.0958E+02    5.1200E+01    6.2428E+01    2.3828E+01    1.8824E+01    1.7228E+01    8.1175E+01    5.7157E+01    1.7306E+01    4.7567E+00    2.0013E+01    7.7905E+00    7.9678E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.1008E+02    5.1205E+01    6.2413E+01    2.3853E+01    1.8822E+01    1.7320E+01    8.1169E+01    5.7157E+01    1.7298E+01    4.7567E+00    1.9952E+01    7.5421E+00    8.0205E+00   
 1.1058E+02    5.1203E+01    6.2411E+01    2.3853E+01    1.8761E+01    1.7415E+01    8.1169E+01    5.7189E+01    1.7275E+01    4.7363E+00    1.9932E+01    7.5209E+00    7.9678E+00   
 1.1117E+02    5.1216E+01    6.2411E+01    2.3853E+01    1.8804E+01    1.7507E+01    8.1146E+01    5.7225E+01    1.7283E+01    4.7567E+00    1.9891E+01    7.7958E+00    7.9942E+00   
 1.1167E+02    5.1192E+01    6.2360E+01    2.3784E+01    1.8775E+01    1.7611E+01    8.1146E+01    5.7221E+01    1.7283E+01    4.7363E+00    1.9789E+01    7.6002E+00    7.9678E+00   
 1.1217E+02    5.1196E+01    6.2342E+01    2.3767E+01    1.8784E+01    1.7611E+01    8.1121E+01    5.7270E+01    1.7263E+01    4.7363E+00    1.9993E+01    7.5897E+00    7.9942E+00   
 1.1267E+02    5.1182E+01    6.2307E+01    2.3736E+01    1.8768E+01    1.7706E+01    8.1095E+01    5.7255E+01    1.7263E+01    4.7159E+00    1.9830E+01    7.4998E+00    7.9678E+00   
 1.1327E+02    5.1186E+01    6.2288E+01    2.3711E+01    1.8715E+01    1.7794E+01    8.1085E+01    5.7284E+01    1.7258E+01    4.7363E+00    1.9830E+01    7.7746E+00    7.9942E+00   
 1.1377E+02    5.1187E+01    6.2258E+01    2.3741E+01    1.8751E+01    1.7889E+01    8.1050E+01    5.7324E+01    1.7244E+01    4.7363E+00    1.9891E+01    7.7799E+00    7.9412E+00   
 1.1427E+02    5.1183E+01    6.2258E+01    2.3741E+01    1.8746E+01    1.7983E+01    8.1050E+01    5.7396E+01    1.7244E+01    4.7363E+00    1.9728E+01    7.4945E+00    7.9678E+00   
 1.1477E+02    5.1161E+01    6.2233E+01    2.3809E+01    1.8814E+01    1.8066E+01    8.1028E+01    5.7429E+01    1.7245E+01    4.7567E+00    1.9952E+01    7.7799E+00    7.9678E+00   
 1.1536E+02    5.1166E+01    6.2208E+01    2.3785E+01    1.8785E+01    1.8148E+01    8.1011E+01    5.7468E+01    1.7255E+01    4.7770E+00    1.9809E+01    7.4945E+00    7.9942E+00   
 1.1586E+02    5.1181E+01    6.2213E+01    2.3747E+01    1.8785E+01    1.8148E+01    8.0991E+01    5.7533E+01    1.7294E+01    4.7363E+00    1.9932E+01    7.7535E+00    7.9412E+00   
 1.1636E+02    5.1183E+01    6.2174E+01    2.3737E+01    1.8838E+01    1.8251E+01    8.1003E+01    5.7533E+01    1.7313E+01    4.7567E+00    1.9789E+01    7.7588E+00    8.0468E+00   
 1.1686E+02    5.1192E+01    6.2180E+01    2.3737E+01    1.8894E+01    1.8350E+01    8.1003E+01    5.7603E+01    1.7321E+01    4.7363E+00    1.9809E+01    7.7746E+00    7.9942E+00   
 1.1744E+02    5.1188E+01    6.2180E+01    2.3726E+01    1.8823E+01    1.8437E+01    8.1016E+01    5.7666E+01    1.7357E+01    4.7567E+00    1.9707E+01    7.7271E+00    8.0205E+00   
 1.1794E+02    5.1193E+01    6.2163E+01    2.3749E+01    1.8857E+01    1.8521E+01    8.1034E+01    5.7737E+01    1.7357E+01    4.7770E+00    1.9707E+01    7.7059E+00    7.9412E+00   
 1.1844E+02    5.1187E+01    6.2148E+01    2.3765E+01    1.8857E+01    1.8521E+01    8.1045E+01    5.7802E+01    1.7382E+01    4.7770E+00    1.9626E+01    7.4839E+00    7.9942E+00   
 1.1894E+02    5.1187E+01    6.2135E+01    2.3812E+01    1.8874E+01    1.8611E+01    8.1067E+01    5.7802E+01    1.7384E+01    4.7770E+00    1.9626E+01    7.5315E+00    7.9942E+00   
 1.1953E+02    5.1180E+01    6.2096E+01    2.3689E+01    1.8863E+01    1.8708E+01    8.1074E+01    5.7892E+01    1.7437E+01    4.7770E+00    1.9707E+01    7.4945E+00    7.9942E+00   
 1.2003E+02    5.1175E+01    6.2091E+01    2.3689E+01    1.8855E+01    1.8802E+01    8.1074E+01    5.7951E+01    1.7438E+01    4.7567E+00    1.9891E+01    7.4945E+00    7.9678E+00   
 1.2053E+02    5.1181E+01    6.2091E+01    2.3722E+01    1.8821E+01    1.8885E+01    8.1073E+01    5.8017E+01    1.7438E+01    4.7567E+00    1.9728E+01    7.7588E+00    8.0468E+00   
 1.2103E+02    5.1177E+01    6.2068E+01    2.3788E+01    1.8771E+01    1.8968E+01    8.1066E+01    5.8059E+01    1.7487E+01    4.7770E+00    1.9707E+01    7.7588E+00    7.9678E+00   
 1.2162E+02    5.1160E+01    6.2038E+01    2.3825E+01    1.8799E+01    1.9045E+01    8.1044E+01    5.8116E+01    1.7516E+01    4.7770E+00    1.9728E+01    7.4839E+00    8.0205E+00   
 1.2212E+02    5.1160E+01    6.2038E+01    2.3907E+01    1.8799E+01    1.9045E+01    8.1028E+01    5.8116E+01    1.7533E+01    4.7770E+00    1.9748E+01    7.4839E+00    8.0205E+00   
 1.2262E+02    5.1171E+01    6.2020E+01    2.3972E+01    1.8784E+01    1.9113E+01    8.1001E+01    5.8178E+01    1.7532E+01    4.7770E+00    1.9748E+01    7.7641E+00    8.0468E+00   
 1.2312E+02    5.1180E+01    6.2012E+01    2.3972E+01    1.8794E+01    1.9193E+01    8.1001E+01    5.8238E+01    1.7522E+01    4.7974E+00    1.9687E+01    7.6478E+00    7.9942E+00   
 1.2371E+02    5.1187E+01    6.2027E+01    2.4158E+01    1.8822E+01    1.9277E+01    8.0988E+01    5.8307E+01    1.7538E+01    4.7974E+00    1.9728E+01    7.5421E+00    7.9942E+00   
 1.2421E+02    5.1186E+01    6.2018E+01    2.4275E+01    1.8900E+01    1.9348E+01    8.0981E+01    5.8361E+01    1.7538E+01    4.7974E+00    1.9728E+01    7.4945E+00    7.9412E+00   
 1.2471E+02    5.1165E+01    6.1998E+01    2.4172E+01    1.8885E+01    1.9332E+01    8.0967E+01    5.8444E+01    1.7511E+01    4.7974E+00    1.9605E+01    7.5844E+00    7.9942E+00   
 1.2521E+02    5.1165E+01    6.1991E+01    2.4026E+01    1.8824E+01    1.9417E+01    8.0947E+01    5.8444E+01    1.7529E+01    4.7770E+00    1.9748E+01    7.4839E+00    8.0205E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.2581E+02    5.1193E+01    6.1989E+01    2.3963E+01    1.8881E+01    1.9480E+01    8.0932E+01    5.8484E+01    1.7509E+01    4.7770E+00    1.9748E+01    7.7165E+00    8.0205E+00   
 1.2631E+02    5.1196E+01    6.1979E+01    2.3963E+01    1.9012E+01    1.9542E+01    8.0932E+01    5.8546E+01    1.7538E+01    4.8178E+00    1.9769E+01    7.7112E+00    7.9942E+00   
 1.2681E+02    5.1201E+01    6.1994E+01    2.3931E+01    1.9064E+01    1.9598E+01    8.0886E+01    5.8592E+01    1.7522E+01    4.8178E+00    1.9789E+01    7.5157E+00    7.9678E+00   
 1.2731E+02    5.1195E+01    6.1995E+01    2.3853E+01    1.9001E+01    1.9664E+01    8.0866E+01    5.8665E+01    1.7525E+01    4.7974E+00    1.9667E+01    7.5051E+00    7.9678E+00   
 1.2788E+02    5.1209E+01    6.1992E+01    2.3809E+01    1.9001E+01    1.9648E+01    8.0862E+01    5.8723E+01    1.7537E+01    4.8178E+00    1.9748E+01    7.5738E+00    7.9678E+00   
 1.2838E+02    5.1209E+01    6.1977E+01    2.3766E+01    1.9072E+01    1.9715E+01    8.0840E+01    5.8723E+01    1.7562E+01    4.7974E+00    1.9748E+01    7.5579E+00    7.9678E+00   
 1.2888E+02    5.1208E+01    6.1971E+01    2.3715E+01    1.8964E+01    1.9789E+01    8.0832E+01    5.8789E+01    1.7599E+01    4.8382E+00    1.9728E+01    7.7482E+00    7.9942E+00   
 1.2938E+02    5.1209E+01    6.1971E+01    2.3715E+01    1.9004E+01    1.9843E+01    8.0832E+01    5.8831E+01    1.7631E+01    4.8382E+00    1.9667E+01    7.4998E+00    7.9412E+00   
 1.2998E+02    5.1193E+01    6.1956E+01    2.3690E+01    1.9028E+01    1.9906E+01    8.0817E+01    5.8902E+01    1.7631E+01    4.8382E+00    1.9707E+01    7.6214E+00    7.9678E+00   
 1.3048E+02    5.1193E+01    6.1934E+01    2.3704E+01    1.9099E+01    1.9983E+01    8.0805E+01    5.8931E+01    1.7664E+01    4.8585E+00    1.9707E+01    7.7694E+00    8.0205E+00   
 1.3098E+02    5.1178E+01    6.1927E+01    2.3726E+01    1.9099E+01    1.9983E+01    8.0790E+01    5.8966E+01    1.7719E+01    4.8585E+00    1.9667E+01    7.4734E+00    8.0468E+00   
 1.3148E+02    5.1190E+01    6.1936E+01    2.3743E+01    1.9171E+01    2.0035E+01    8.0785E+01    5.8966E+01    1.7758E+01    4.8993E+00    1.9667E+01    7.4734E+00    7.9942E+00   
 1.3205E+02    5.1178E+01    6.1919E+01    2.3761E+01    1.9237E+01    2.0100E+01    8.0775E+01    5.9003E+01    1.7791E+01    4.8993E+00    1.9748E+01    7.5051E+00    7.9678E+00   
