# Run number  1 on Mon 2026-05-25T11:05:22 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.5931E+01    5.0715E+01    6.0389E+01    2.3644E+01    1.8889E+01    1.9893E+01    7.8838E+01    5.7914E+01    1.7734E+01    4.8382E+00    1.8993E+01    7.4892E+00    8.8938E+00   
 6.6431E+01    5.0724E+01    6.0398E+01    2.3612E+01    1.8889E+01    1.9937E+01    7.8864E+01    5.7914E+01    1.7774E+01    4.8585E+00    1.9055E+01    7.4575E+00    8.8938E+00   
 6.6932E+01    5.0728E+01    6.0412E+01    2.3586E+01    1.8844E+01    1.9996E+01    7.8864E+01    5.7960E+01    1.7789E+01    4.8382E+00    1.9136E+01    7.6002E+00    8.8938E+00   
 6.7535E+01    5.0738E+01    6.0412E+01    2.3554E+01    1.8931E+01    2.0057E+01    7.8883E+01    5.7992E+01    1.7807E+01    4.8789E+00    1.9095E+01    7.6478E+00    8.8700E+00   
 6.8035E+01    5.0752E+01    6.0440E+01    2.3569E+01    1.8918E+01    2.0129E+01    7.8865E+01    5.8043E+01    1.7823E+01    4.8789E+00    1.9095E+01    7.3782E+00    8.8938E+00   
 6.8536E+01    5.0762E+01    6.0437E+01    2.3562E+01    1.8981E+01    2.0177E+01    7.8866E+01    5.8031E+01    1.7846E+01    4.8789E+00    1.8993E+01    7.5949E+00    8.9411E+00   
 6.9036E+01    5.0762E+01    6.0443E+01    2.3589E+01    1.8981E+01    2.0177E+01    7.8838E+01    5.8048E+01    1.7883E+01    4.8789E+00    1.9157E+01    7.3782E+00    8.9174E+00   
 6.9615E+01    5.0764E+01    6.0440E+01    2.3609E+01    1.8980E+01    2.0209E+01    7.8827E+01    5.8048E+01    1.7876E+01    4.8789E+00    1.9177E+01    7.4152E+00    8.9411E+00   
 7.0116E+01    5.0772E+01    6.0456E+01    2.3656E+01    1.9032E+01    2.0274E+01    7.8826E+01    5.8094E+01    1.7898E+01    4.8993E+00    1.9157E+01    7.6214E+00    8.8938E+00   
 7.0616E+01    5.0770E+01    6.0456E+01    2.3656E+01    1.8995E+01    2.0325E+01    7.8826E+01    5.8096E+01    1.7914E+01    4.9196E+00    1.9034E+01    7.4522E+00    8.8938E+00   
 7.1116E+01    5.0756E+01    6.0470E+01    2.3623E+01    1.9040E+01    2.0359E+01    7.8843E+01    5.8075E+01    1.7914E+01    4.8993E+00    1.9075E+01    7.6531E+00    8.8938E+00   
 7.1728E+01    5.0768E+01    6.0484E+01    2.3554E+01    1.9018E+01    2.0394E+01    7.8879E+01    5.8104E+01    1.7949E+01    4.8993E+00    1.9055E+01    7.4047E+00    8.8938E+00   
 7.2228E+01    5.0768E+01    6.0479E+01    2.3534E+01    1.9107E+01    2.0378E+01    7.8878E+01    5.8110E+01    1.7944E+01    4.8789E+00    1.9259E+01    7.5738E+00    8.8938E+00   
 7.2729E+01    5.0764E+01    6.0502E+01    2.3558E+01    1.9107E+01    2.0426E+01    7.8862E+01    5.8110E+01    1.7976E+01    4.8993E+00    1.9157E+01    7.5474E+00    8.9174E+00   
 7.3229E+01    5.0763E+01    6.0497E+01    2.3547E+01    1.9155E+01    2.0463E+01    7.8862E+01    5.8128E+01    1.8017E+01    4.9196E+00    1.9116E+01    7.6689E+00    8.9411E+00   
 7.3800E+01    5.0772E+01    6.0497E+01    2.3522E+01    1.9088E+01    2.0494E+01    7.8842E+01    5.8163E+01    1.8054E+01    4.9196E+00    1.9116E+01    7.6584E+00    8.8938E+00   
 7.4300E+01    5.0757E+01    6.0493E+01    2.3506E+01    1.9055E+01    2.0513E+01    7.8812E+01    5.8151E+01    1.8038E+01    4.9400E+00    1.9218E+01    7.3941E+00    8.8938E+00   
 7.4801E+01    5.0757E+01    6.0499E+01    2.3490E+01    1.9062E+01    2.0513E+01    7.8807E+01    5.8148E+01    1.8095E+01    4.8993E+00    1.9136E+01    7.4998E+00    8.8938E+00   
 7.5301E+01    5.0757E+01    6.0497E+01    2.3471E+01    1.9062E+01    2.0523E+01    7.8778E+01    5.8134E+01    1.8098E+01    4.9400E+00    1.9116E+01    7.3941E+00    8.9411E+00   
 7.5896E+01    5.0763E+01    6.0506E+01    2.3457E+01    1.9097E+01    2.0570E+01    7.8757E+01    5.8131E+01    1.8132E+01    4.9196E+00    1.9136E+01    7.5474E+00    8.9646E+00   
 7.6397E+01    5.0738E+01    6.0504E+01    2.3455E+01    1.9104E+01    2.0605E+01    7.8749E+01    5.8152E+01    1.8177E+01    4.9196E+00    1.9340E+01    7.4205E+00    8.9411E+00   
 7.6897E+01    5.0750E+01    6.0504E+01    2.3455E+01    1.9080E+01    2.0632E+01    7.8749E+01    5.8177E+01    1.8177E+01    4.9604E+00    1.9259E+01    7.4470E+00    8.8938E+00   
 7.7397E+01    5.0754E+01    6.0510E+01    2.3490E+01    1.9123E+01    2.0667E+01    7.8758E+01    5.8192E+01    1.8212E+01    4.9400E+00    1.9279E+01    7.4100E+00    8.9174E+00   
 7.7969E+01    5.0750E+01    6.0521E+01    2.3567E+01    1.9091E+01    2.0667E+01    7.8766E+01    5.8170E+01    1.8232E+01    4.9196E+00    1.9177E+01    7.6584E+00    8.8938E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 7.8469E+01    5.0764E+01    6.0523E+01    2.3569E+01    1.9107E+01    2.0696E+01    7.8775E+01    5.8170E+01    1.8265E+01    4.9604E+00    1.9197E+01    7.4364E+00    8.9174E+00   
 7.8969E+01    5.0774E+01    6.0536E+01    2.3549E+01    1.9163E+01    2.0718E+01    7.8755E+01    5.8160E+01    1.8263E+01    4.9196E+00    1.9095E+01    7.6002E+00    8.9411E+00   
 7.9469E+01    5.0767E+01    6.0524E+01    2.3608E+01    1.9095E+01    2.0738E+01    7.8755E+01    5.8176E+01    1.8287E+01    4.9400E+00    1.9116E+01    7.4205E+00    8.9411E+00   
 8.0057E+01    5.0781E+01    6.0539E+01    2.3624E+01    1.9129E+01    2.0774E+01    7.8739E+01    5.8166E+01    1.8303E+01    4.9808E+00    1.9136E+01    7.4311E+00    8.8938E+00   
 8.0557E+01    5.0791E+01    6.0567E+01    2.3653E+01    1.9203E+01    2.0786E+01    7.8710E+01    5.8158E+01    1.8303E+01    4.9400E+00    1.9320E+01    7.4311E+00    8.9411E+00   
 8.1058E+01    5.0791E+01    6.0572E+01    2.3705E+01    1.9258E+01    2.0771E+01    7.8656E+01    5.8142E+01    1.8323E+01    4.9808E+00    1.9320E+01    7.4258E+00    8.9411E+00   
 8.1558E+01    5.0791E+01    6.0583E+01    2.3687E+01    1.9258E+01    2.0791E+01    7.8620E+01    5.8142E+01    1.8347E+01    4.9808E+00    1.9361E+01    7.6002E+00    8.9411E+00   
 8.2129E+01    5.0794E+01    6.0593E+01    2.3697E+01    1.9212E+01    2.0800E+01    7.8598E+01    5.8131E+01    1.8358E+01    4.9808E+00    1.9340E+01    7.5844E+00    8.8938E+00   
 8.2630E+01    5.0797E+01    6.0592E+01    2.3663E+01    1.9204E+01    2.0817E+01    7.8598E+01    5.8185E+01    1.8396E+01    4.9808E+00    1.9157E+01    7.5262E+00    8.9411E+00   
 8.3130E+01    5.0798E+01    6.0592E+01    2.3663E+01    1.9210E+01    2.0826E+01    7.8577E+01    5.8167E+01    1.8380E+01    4.9604E+00    1.9157E+01    7.4945E+00    8.8938E+00   
 8.3630E+01    5.0790E+01    6.0592E+01    2.3628E+01    1.9229E+01    2.0842E+01    7.8572E+01    5.8170E+01    1.8415E+01    4.9604E+00    1.9197E+01    7.4100E+00    8.9174E+00   
 8.4233E+01    5.0792E+01    6.0610E+01    2.3591E+01    1.9278E+01    2.0842E+01    7.8556E+01    5.8160E+01    1.8414E+01    5.0011E+00    1.9279E+01    7.4470E+00    8.9174E+00   
 8.4734E+01    5.0792E+01    6.0613E+01    2.3569E+01    1.9278E+01    2.0867E+01    7.8576E+01    5.8160E+01    1.8465E+01    4.9808E+00    1.9238E+01    7.4258E+00    8.9174E+00   
 8.5234E+01    5.0795E+01    6.0614E+01    2.3554E+01    1.9255E+01    2.0894E+01    7.8614E+01    5.8186E+01    1.8506E+01    5.0419E+00    1.9218E+01    7.6267E+00    8.8938E+00   
 8.5734E+01    5.0808E+01    6.0620E+01    2.3541E+01    1.9228E+01    2.0918E+01    7.8614E+01    5.8202E+01    1.8530E+01    5.0011E+00    1.9136E+01    7.4258E+00    8.9174E+00   
 8.6306E+01    5.0801E+01    6.0620E+01    2.3541E+01    1.9301E+01    2.0933E+01    7.8648E+01    5.8212E+01    1.8530E+01    5.0011E+00    1.9136E+01    7.6637E+00    8.8700E+00   
 8.6806E+01    5.0804E+01    6.0630E+01    2.3539E+01    1.9337E+01    2.0950E+01    7.8708E+01    5.8226E+01    1.8556E+01    5.0011E+00    1.9177E+01    7.5157E+00    8.8700E+00   
 8.7306E+01    5.0804E+01    6.0620E+01    2.3607E+01    1.9337E+01    2.0966E+01    7.8765E+01    5.8202E+01    1.8591E+01    5.0215E+00    1.9401E+01    7.7112E+00    8.9411E+00   
 8.7807E+01    5.0807E+01    6.0637E+01    2.3565E+01    1.9311E+01    2.0970E+01    7.8788E+01    5.8202E+01    1.8604E+01    5.0011E+00    1.9401E+01    7.5579E+00    8.8938E+00   
 8.8410E+01    5.0807E+01    6.0638E+01    2.3584E+01    1.9330E+01    2.0975E+01    7.8803E+01    5.8171E+01    1.8617E+01    5.0011E+00    1.9157E+01    7.5262E+00    8.9411E+00   
 8.8910E+01    5.0804E+01    6.0637E+01    2.3577E+01    1.9405E+01    2.0983E+01    7.8803E+01    5.8182E+01    1.8620E+01    5.0215E+00    1.9177E+01    7.5632E+00    8.9411E+00   
 8.9411E+01    5.0804E+01    6.0637E+01    2.3577E+01    1.9358E+01    2.0977E+01    7.8826E+01    5.8194E+01    1.8620E+01    5.0419E+00    1.9422E+01    7.6002E+00    8.8938E+00   
 8.9911E+01    5.0802E+01    6.0638E+01    2.3581E+01    1.9414E+01    2.0977E+01    7.8834E+01    5.8205E+01    1.8631E+01    5.0419E+00    1.9381E+01    7.4998E+00    8.8938E+00   
 9.0522E+01    5.0802E+01    6.0646E+01    2.3629E+01    1.9430E+01    2.0982E+01    7.8859E+01    5.8246E+01    1.8655E+01    5.0215E+00    1.9361E+01    7.4470E+00    8.8938E+00   
 9.1023E+01    5.0802E+01    6.0645E+01    2.3654E+01    1.9430E+01    2.0970E+01    7.8868E+01    5.8241E+01    1.8656E+01    5.0011E+00    1.9320E+01    7.6372E+00    8.8938E+00   
 9.1523E+01    5.0810E+01    6.0653E+01    2.3629E+01    1.9427E+01    2.0959E+01    7.8883E+01    5.8241E+01    1.8663E+01    5.0215E+00    1.9218E+01    7.4734E+00    8.9174E+00   
 9.2023E+01    5.0801E+01    6.0662E+01    2.3629E+01    1.9445E+01    2.0927E+01    7.8883E+01    5.8208E+01    1.8669E+01    5.0011E+00    1.9259E+01    7.6901E+00    8.8938E+00   
 9.2619E+01    5.0791E+01    6.0662E+01    2.3701E+01    1.9451E+01    2.0918E+01    7.8907E+01    5.8274E+01    1.8708E+01    5.0011E+00    1.9218E+01    7.4734E+00    8.9646E+00   
 9.3119E+01    5.0802E+01    6.0653E+01    2.3876E+01    1.9364E+01    2.0872E+01    7.8924E+01    5.8238E+01    1.8708E+01    4.9808E+00    1.9259E+01    7.4417E+00    8.9646E+00   
 9.3620E+01    5.0792E+01    6.0657E+01    2.4003E+01    1.9396E+01    2.0872E+01    7.8927E+01    5.8263E+01    1.8726E+01    5.0011E+00    1.9381E+01    7.5051E+00    8.9174E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 9.4120E+01    5.0792E+01    6.0669E+01    2.3920E+01    1.9396E+01    2.0792E+01    7.8950E+01    5.8263E+01    1.8743E+01    4.9808E+00    1.9218E+01    7.4258E+00    8.9174E+00   
 9.4691E+01    5.0792E+01    6.0662E+01    2.3859E+01    1.9386E+01    2.0659E+01    7.8958E+01    5.8265E+01    1.8787E+01    5.0215E+00    1.9259E+01    7.4364E+00    8.9411E+00   
 9.5191E+01    5.0793E+01    6.0665E+01    2.3767E+01    1.9426E+01    2.0414E+01    7.8958E+01    5.8313E+01    1.8816E+01    5.0419E+00    1.9238E+01    7.5315E+00    8.9411E+00   
 9.5692E+01    5.0793E+01    6.0665E+01    2.3767E+01    1.9503E+01    1.9984E+01    7.8948E+01    5.8326E+01    1.8816E+01    5.0011E+00    1.9157E+01    7.4364E+00    8.9411E+00   
 9.6192E+01    5.0802E+01    6.0666E+01    2.3655E+01    1.9412E+01    1.9984E+01    7.8960E+01    5.8343E+01    1.8850E+01    5.0419E+00    1.9177E+01    7.5949E+00    8.8938E+00   
 9.6803E+01    5.0782E+01    6.0668E+01    2.3644E+01    1.9444E+01    1.9603E+01    7.8932E+01    5.8342E+01    1.8871E+01    5.0419E+00    1.9177E+01    7.6055E+00    8.9411E+00   
 9.7304E+01    5.0782E+01    6.0660E+01    2.3646E+01    1.9444E+01    1.9303E+01    7.8893E+01    5.8342E+01    1.8896E+01    5.0419E+00    1.9197E+01    7.4522E+00    8.8938E+00   
 9.7804E+01    5.0801E+01    6.0664E+01    2.3609E+01    1.9571E+01    1.9063E+01    7.8866E+01    5.8322E+01    1.8914E+01    5.0215E+00    1.9422E+01    7.5368E+00    8.9882E+00   
 9.8304E+01    5.0792E+01    6.0650E+01    2.3609E+01    1.9545E+01    1.8875E+01    7.8880E+01    5.8327E+01    1.8921E+01    5.0419E+00    1.9381E+01    7.6795E+00    8.9411E+00   
 9.8908E+01    5.0798E+01    6.0650E+01    2.3600E+01    1.9560E+01    1.8668E+01    7.8847E+01    5.8300E+01    1.8922E+01    5.0215E+00    1.9299E+01    7.4734E+00    8.9646E+00   
 9.9408E+01    5.0793E+01    6.0667E+01    2.3589E+01    1.9477E+01    1.8525E+01    7.8780E+01    5.8309E+01    1.8937E+01    5.0419E+00    1.9401E+01    7.4628E+00    8.9411E+00   
 9.9909E+01    5.0808E+01    6.0671E+01    2.3615E+01    1.9454E+01    1.8525E+01    7.8759E+01    5.8285E+01    1.8902E+01    5.0419E+00    1.9483E+01    7.5051E+00    8.9411E+00   
 1.0041E+02    5.0808E+01    6.0697E+01    2.3566E+01    1.9454E+01    1.8366E+01    7.8720E+01    5.8299E+01    1.8912E+01    5.0215E+00    1.9238E+01    7.5368E+00    8.9174E+00   
 1.0099E+02    5.0807E+01    6.0683E+01    2.3520E+01    1.9469E+01    1.8215E+01    7.8688E+01    5.8256E+01    1.8865E+01    5.0215E+00    1.9401E+01    7.4998E+00    8.9174E+00   
 1.0149E+02    5.0811E+01    6.0724E+01    2.3501E+01    1.9485E+01    1.8088E+01    7.8702E+01    5.8235E+01    1.8863E+01    5.0215E+00    1.9320E+01    7.6848E+00    8.9174E+00   
 1.0199E+02    5.0814E+01    6.0724E+01    2.3501E+01    1.9527E+01    1.7948E+01    7.8672E+01    5.8192E+01    1.8863E+01    5.0215E+00    1.9422E+01    7.5791E+00    8.9411E+00   
 1.0249E+02    5.0835E+01    6.0754E+01    2.3521E+01    1.9605E+01    1.7807E+01    7.8684E+01    5.8122E+01    1.8802E+01    4.9604E+00    1.9524E+01    7.6319E+00    8.9174E+00   
 1.0306E+02    5.0838E+01    6.0785E+01    2.3513E+01    1.9605E+01    1.7807E+01    7.8674E+01    5.8061E+01    1.8785E+01    5.0011E+00    1.9340E+01    7.6689E+00    8.9411E+00   
 1.0356E+02    5.0838E+01    6.0804E+01    2.3566E+01    1.9479E+01    1.7687E+01    7.8642E+01    5.8061E+01    1.8754E+01    5.0011E+00    1.9605E+01    7.5949E+00    8.8938E+00   
 1.0406E+02    5.0829E+01    6.0822E+01    2.3568E+01    1.9463E+01    1.7584E+01    7.8649E+01    5.8002E+01    1.8709E+01    5.0011E+00    1.9401E+01    7.6267E+00    8.9174E+00   
 1.0456E+02    5.0830E+01    6.0822E+01    2.3568E+01    1.9527E+01    1.7460E+01    7.8649E+01    5.7950E+01    1.8665E+01    5.0011E+00    1.9442E+01    7.6637E+00    8.9174E+00   
 1.0517E+02    5.0839E+01    6.0844E+01    2.3562E+01    1.9437E+01    1.7375E+01    7.8625E+01    5.7885E+01    1.8665E+01    5.0011E+00    1.9442E+01    7.6267E+00    8.9646E+00   
 1.0567E+02    5.0822E+01    6.0847E+01    2.3520E+01    1.9412E+01    1.7267E+01    7.8614E+01    5.7802E+01    1.8621E+01    4.9604E+00    1.9463E+01    7.5051E+00    8.8938E+00   
 1.0617E+02    5.0818E+01    6.0877E+01    2.3634E+01    1.9412E+01    1.7267E+01    7.8642E+01    5.7709E+01    1.8567E+01    5.0011E+00    1.9381E+01    7.5527E+00    8.9411E+00   
 1.0667E+02    5.0804E+01    6.0873E+01    2.3626E+01    1.9362E+01    1.7179E+01    7.8645E+01    5.7709E+01    1.8532E+01    4.9604E+00    1.9463E+01    7.5368E+00    8.9174E+00   
 1.0724E+02    5.0793E+01    6.0887E+01    2.3612E+01    1.9252E+01    1.7071E+01    7.8687E+01    5.7629E+01    1.8468E+01    4.9808E+00    1.9565E+01    7.7535E+00    8.9882E+00   
 1.0775E+02    5.0810E+01    6.0918E+01    2.3612E+01    1.9273E+01    1.6990E+01    7.8687E+01    5.7562E+01    1.8395E+01    4.9604E+00    1.9544E+01    7.5315E+00    8.9646E+00   
 1.0825E+02    5.0797E+01    6.0918E+01    2.3737E+01    1.9200E+01    1.6924E+01    7.8700E+01    5.7475E+01    1.8395E+01    4.9400E+00    1.9585E+01    7.7059E+00    8.9174E+00   
 1.0875E+02    5.0805E+01    6.0920E+01    2.3877E+01    1.9165E+01    1.6924E+01    7.8726E+01    5.7391E+01    1.8338E+01    4.9400E+00    1.9585E+01    7.4892E+00    8.9646E+00   
 1.0934E+02    5.0804E+01    6.0956E+01    2.3840E+01    1.9181E+01    1.6855E+01    7.8779E+01    5.7318E+01    1.8294E+01    4.9196E+00    1.9483E+01    7.4787E+00    8.9174E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.0984E+02    5.0804E+01    6.0968E+01    2.3725E+01    1.9215E+01    1.6790E+01    7.8813E+01    5.7318E+01    1.8224E+01    4.9400E+00    1.9646E+01    7.4892E+00    8.9411E+00   
 1.1034E+02    5.0825E+01    6.0978E+01    2.3646E+01    1.9228E+01    1.6697E+01    7.8813E+01    5.7241E+01    1.8182E+01    4.9400E+00    1.9463E+01    7.6478E+00    8.8938E+00   
 1.1084E+02    5.0814E+01    6.0978E+01    2.3646E+01    1.9227E+01    1.6646E+01    7.8874E+01    5.7179E+01    1.8117E+01    4.9196E+00    1.9524E+01    7.6161E+00    8.8938E+00   
 1.1142E+02    5.0824E+01    6.1002E+01    2.3579E+01    1.9224E+01    1.6597E+01    7.8910E+01    5.7116E+01    1.8117E+01    4.8789E+00    1.9524E+01    7.5791E+00    8.9174E+00   
 1.1192E+02    5.0828E+01    6.0992E+01    2.3538E+01    1.9204E+01    1.6597E+01    7.8949E+01    5.7047E+01    1.8057E+01    4.9196E+00    1.9503E+01    7.7588E+00    8.9411E+00   
 1.1242E+02    5.0828E+01    6.0998E+01    2.3515E+01    1.9204E+01    1.6562E+01    7.8983E+01    5.6992E+01    1.8012E+01    4.8993E+00    1.9503E+01    7.7535E+00    8.9174E+00   
 1.1292E+02    5.0815E+01    6.1022E+01    2.3477E+01    1.9069E+01    1.6530E+01    7.9023E+01    5.6992E+01    1.7965E+01    4.8993E+00    1.9646E+01    7.6584E+00    8.9174E+00   
 1.1353E+02    5.0813E+01    6.1003E+01    2.3489E+01    1.9032E+01    1.6467E+01    7.9063E+01    5.6914E+01    1.7895E+01    4.8993E+00    1.9422E+01    7.4787E+00    8.9174E+00   
 1.1403E+02    5.0798E+01    6.0999E+01    2.3489E+01    1.8971E+01    1.6420E+01    7.9063E+01    5.6858E+01    1.7842E+01    4.8585E+00    1.9646E+01    7.4998E+00    8.9174E+00   
 1.1453E+02    5.0810E+01    6.0999E+01    2.3472E+01    1.9017E+01    1.6373E+01    7.9107E+01    5.6775E+01    1.7842E+01    4.8382E+00    1.9667E+01    7.5209E+00    8.8938E+00   
 1.1503E+02    5.0814E+01    6.1012E+01    2.3517E+01    1.9007E+01    1.6373E+01    7.9126E+01    5.6699E+01    1.7786E+01    4.8585E+00    1.9646E+01    7.7165E+00    8.9411E+00   
 1.1561E+02    5.0814E+01    6.1006E+01    2.3567E+01    1.9007E+01    1.6370E+01    7.9147E+01    5.6631E+01    1.7776E+01    4.8382E+00    1.9687E+01    7.5527E+00    8.9411E+00   
 1.1611E+02    5.0812E+01    6.1020E+01    2.3556E+01    1.8886E+01    1.6314E+01    7.9154E+01    5.6631E+01    1.7712E+01    4.8178E+00    1.9687E+01    7.7165E+00    8.8938E+00   
 1.1661E+02    5.0815E+01    6.1012E+01    2.3600E+01    1.8958E+01    1.6304E+01    7.9154E+01    5.6533E+01    1.7659E+01    4.8178E+00    1.9483E+01    7.4945E+00    8.9174E+00   
 1.1711E+02    5.0801E+01    6.1012E+01    2.3600E+01    1.8831E+01    1.6284E+01    7.9164E+01    5.6447E+01    1.7659E+01    4.8382E+00    1.9483E+01    7.4681E+00    8.9411E+00   
 1.1772E+02    5.0817E+01    6.1021E+01    2.3599E+01    1.8781E+01    1.6284E+01    7.9133E+01    5.6395E+01    1.7605E+01    4.7974E+00    1.9463E+01    7.6954E+00    8.9411E+00   
 1.1822E+02    5.0816E+01    6.1006E+01    2.3597E+01    1.8859E+01    1.6284E+01    7.9131E+01    5.6367E+01    1.7585E+01    4.8382E+00    1.9422E+01    7.4839E+00    8.9174E+00   
 1.1872E+02    5.0831E+01    6.1033E+01    2.3592E+01    1.8875E+01    1.6307E+01    7.9134E+01    5.6335E+01    1.7549E+01    4.8178E+00    1.9667E+01    7.7376E+00    8.9411E+00   
 1.1922E+02    5.0823E+01    6.1016E+01    2.3510E+01    1.8832E+01    1.6332E+01    7.9136E+01    5.6335E+01    1.7484E+01    4.8178E+00    1.9667E+01    7.4628E+00    8.9174E+00   
 1.1982E+02    5.0834E+01    6.1017E+01    2.3419E+01    1.8751E+01    1.6367E+01    7.9110E+01    5.6247E+01    1.7405E+01    4.7974E+00    1.9565E+01    7.4470E+00    8.9174E+00   
 1.2032E+02    5.0837E+01    6.1011E+01    2.3419E+01    1.8745E+01    1.6413E+01    7.9096E+01    5.6187E+01    1.7328E+01    4.7974E+00    1.9401E+01    7.6267E+00    8.9411E+00   
 1.2082E+02    5.0838E+01    6.1011E+01    2.3390E+01    1.8718E+01    1.6441E+01    7.9086E+01    5.6148E+01    1.7328E+01    4.7974E+00    1.9422E+01    7.5949E+00    8.9174E+00   
 1.2132E+02    5.0830E+01    6.1006E+01    2.3389E+01    1.8663E+01    1.6441E+01    7.9087E+01    5.6103E+01    1.7277E+01    4.7567E+00    1.9544E+01    7.4734E+00    8.8938E+00   
 1.2190E+02    5.0825E+01    6.1007E+01    2.3472E+01    1.8663E+01    1.6529E+01    7.9093E+01    5.6079E+01    1.7247E+01    4.7567E+00    1.9463E+01    7.6055E+00    8.8700E+00   
 1.2240E+02    5.0811E+01    6.0996E+01    2.3533E+01    1.8672E+01    1.6597E+01    7.9086E+01    5.6079E+01    1.7221E+01    4.7567E+00    1.9422E+01    7.5791E+00    8.8938E+00   
 1.2290E+02    5.0829E+01    6.0993E+01    2.3568E+01    1.8648E+01    1.6668E+01    7.9086E+01    5.6042E+01    1.7162E+01    4.7770E+00    1.9463E+01    7.4522E+00    8.8938E+00   
 1.2340E+02    5.0816E+01    6.0993E+01    2.3568E+01    1.8564E+01    1.6735E+01    7.9083E+01    5.5981E+01    1.7162E+01    4.7363E+00    1.9381E+01    7.6742E+00    8.9174E+00   
 1.2397E+02    5.0822E+01    6.0986E+01    2.3534E+01    1.8551E+01    1.6827E+01    7.9072E+01    5.5987E+01    1.7146E+01    4.7567E+00    1.9361E+01    7.4258E+00    8.9411E+00   
 1.2447E+02    5.0832E+01    6.0971E+01    2.3534E+01    1.8495E+01    1.6827E+01    7.9053E+01    5.5997E+01    1.7116E+01    4.7363E+00    1.9381E+01    7.4311E+00    8.8938E+00   
 1.2497E+02    5.0832E+01    6.0959E+01    2.3504E+01    1.8495E+01    1.6917E+01    7.9059E+01    5.5997E+01    1.7105E+01    4.7363E+00    1.9503E+01    7.4364E+00    8.8938E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.2547E+02    5.0823E+01    6.0944E+01    2.3528E+01    1.8456E+01    1.7013E+01    7.9086E+01    5.5999E+01    1.7088E+01    4.7363E+00    1.9503E+01    7.4522E+00    8.9174E+00   
 1.2609E+02    5.0825E+01    6.0941E+01    2.3588E+01    1.8397E+01    1.7101E+01    7.9086E+01    5.6032E+01    1.7078E+01    4.6956E+00    1.9401E+01    7.6055E+00    8.9174E+00   
 1.2659E+02    5.0830E+01    6.0941E+01    2.3588E+01    1.8423E+01    1.7195E+01    7.9118E+01    5.6025E+01    1.7052E+01    4.7363E+00    1.9340E+01    7.4152E+00    8.9411E+00   
 1.2709E+02    5.0826E+01    6.0907E+01    2.3586E+01    1.8416E+01    1.7272E+01    7.9126E+01    5.6055E+01    1.7052E+01    4.7363E+00    1.9259E+01    7.6425E+00    8.9411E+00   
 1.2759E+02    5.0834E+01    6.0894E+01    2.3661E+01    1.8585E+01    1.7272E+01    7.9170E+01    5.6096E+01    1.7034E+01    4.7159E+00    1.9361E+01    7.3888E+00    8.9882E+00   
 1.2816E+02    5.0834E+01    6.0873E+01    2.3678E+01    1.8585E+01    1.7372E+01    7.9175E+01    5.6143E+01    1.7032E+01    4.7159E+00    1.9401E+01    7.4417E+00    8.9174E+00   
 1.2866E+02    5.0845E+01    6.0845E+01    2.3732E+01    1.8554E+01    1.7464E+01    7.9173E+01    5.6129E+01    1.7022E+01    4.7159E+00    1.9361E+01    7.6478E+00    8.9411E+00   
 1.2916E+02    5.0850E+01    6.0829E+01    2.3732E+01    1.8497E+01    1.7541E+01    7.9173E+01    5.6154E+01    1.7062E+01    4.7363E+00    1.9463E+01    7.3782E+00    8.9411E+00   
 1.2966E+02    5.0850E+01    6.0829E+01    2.3750E+01    1.8531E+01    1.7632E+01    7.9170E+01    5.6197E+01    1.7046E+01    4.7159E+00    1.9299E+01    7.6478E+00    8.8938E+00   
 1.3026E+02    5.0851E+01    6.0800E+01    2.3674E+01    1.8388E+01    1.7724E+01    7.9183E+01    5.6223E+01    1.7059E+01    4.7363E+00    1.9136E+01    7.3835E+00    8.9174E+00   
 1.3076E+02    5.0844E+01    6.0787E+01    2.3626E+01    1.8386E+01    1.7708E+01    7.9169E+01    5.6266E+01    1.7066E+01    4.7159E+00    1.9259E+01    7.5051E+00    8.8938E+00   
 1.3127E+02    5.0844E+01    6.0773E+01    2.3497E+01    1.8386E+01    1.7811E+01    7.9169E+01    5.6266E+01    1.7100E+01    4.7159E+00    1.9259E+01    7.3888E+00    8.8700E+00   
 1.3177E+02    5.0837E+01    6.0734E+01    2.3406E+01    1.8422E+01    1.7883E+01    7.9150E+01    5.6289E+01    1.7101E+01    4.7363E+00    1.9442E+01    7.4522E+00    8.8938E+00   
