# Run number  3 on Mon 2026-05-25T12:05:40 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.6274E+01    5.2074E+01    5.9379E+01    2.4105E+01    1.8928E+01    1.9546E+01    7.8784E+01    5.6649E+01    1.7704E+01    4.7567E+00    1.8647E+01    7.4734E+00    1.2161E+01   
 6.6774E+01    5.2074E+01    5.9376E+01    2.4105E+01    1.8942E+01    1.9618E+01    7.8784E+01    5.6704E+01    1.7704E+01    4.7770E+00    1.8871E+01    7.4417E+00    1.2143E+01   
 6.7386E+01    5.2055E+01    5.9374E+01    2.4091E+01    1.8939E+01    1.9668E+01    7.8770E+01    5.6780E+01    1.7719E+01    4.7974E+00    1.8728E+01    7.4892E+00    1.2195E+01   
 6.7886E+01    5.2053E+01    5.9373E+01    2.4064E+01    1.9016E+01    1.9746E+01    7.8759E+01    5.6825E+01    1.7755E+01    4.7974E+00    1.8810E+01    7.2620E+00    1.2195E+01   
 6.8386E+01    5.2056E+01    5.9353E+01    2.4054E+01    1.9016E+01    1.9730E+01    7.8731E+01    5.6810E+01    1.7739E+01    4.7974E+00    1.8708E+01    7.5157E+00    1.2178E+01   
 6.8887E+01    5.2069E+01    5.9353E+01    2.4086E+01    1.9118E+01    1.9781E+01    7.8732E+01    5.6850E+01    1.7786E+01    4.8178E+00    1.8688E+01    7.2514E+00    1.2195E+01   
 6.9466E+01    5.2063E+01    5.9362E+01    2.4218E+01    1.8980E+01    1.9858E+01    7.8756E+01    5.6935E+01    1.7799E+01    4.8382E+00    1.8708E+01    7.2620E+00    1.2213E+01   
 6.9966E+01    5.2063E+01    5.9347E+01    2.4218E+01    1.8972E+01    1.9914E+01    7.8768E+01    5.6955E+01    1.7783E+01    4.8382E+00    1.8708E+01    7.2725E+00    1.2195E+01   
 7.0467E+01    5.2061E+01    5.9345E+01    2.4431E+01    1.9105E+01    1.9956E+01    7.8768E+01    5.7000E+01    1.7806E+01    4.8382E+00    1.8851E+01    7.3201E+00    1.2178E+01   
 7.0967E+01    5.2068E+01    5.9341E+01    2.4473E+01    1.9158E+01    2.0024E+01    7.8780E+01    5.7023E+01    1.7827E+01    4.8382E+00    1.8851E+01    7.2778E+00    1.2195E+01   
 7.1562E+01    5.2069E+01    5.9352E+01    2.4394E+01    1.9140E+01    2.0069E+01    7.8773E+01    5.7076E+01    1.7860E+01    4.8382E+00    1.8749E+01    7.5209E+00    1.2213E+01   
 7.2063E+01    5.2055E+01    5.9352E+01    2.4314E+01    1.9140E+01    2.0069E+01    7.8752E+01    5.7076E+01    1.7899E+01    4.8382E+00    1.8769E+01    7.2725E+00    1.2195E+01   
 7.2563E+01    5.2068E+01    5.9335E+01    2.4272E+01    1.9163E+01    2.0139E+01    7.8754E+01    5.7132E+01    1.7955E+01    4.8585E+00    1.8830E+01    7.4787E+00    1.2178E+01   
 7.3063E+01    5.2068E+01    5.9356E+01    2.4272E+01    1.9060E+01    2.0185E+01    7.8754E+01    5.7150E+01    1.7955E+01    4.8789E+00    1.8830E+01    7.5262E+00    1.2195E+01   
 7.3635E+01    5.2064E+01    5.9364E+01    2.4207E+01    1.9097E+01    2.0243E+01    7.8750E+01    5.7193E+01    1.7976E+01    4.8789E+00    1.8708E+01    7.5104E+00    1.2195E+01   
 7.4135E+01    5.2062E+01    5.9364E+01    2.4206E+01    1.9063E+01    2.0291E+01    7.8737E+01    5.7205E+01    1.8014E+01    4.8789E+00    1.8667E+01    7.2990E+00    1.2161E+01   
 7.4635E+01    5.2074E+01    5.9364E+01    2.4221E+01    1.9063E+01    2.0291E+01    7.8708E+01    5.7205E+01    1.8053E+01    4.8585E+00    1.8912E+01    7.2884E+00    1.2195E+01   
 7.5136E+01    5.2077E+01    5.9370E+01    2.4184E+01    1.9060E+01    2.0348E+01    7.8709E+01    5.7238E+01    1.8077E+01    4.8789E+00    1.8871E+01    7.2831E+00    1.2213E+01   
 7.5723E+01    5.2068E+01    5.9372E+01    2.4257E+01    1.9129E+01    2.0404E+01    7.8693E+01    5.7276E+01    1.8100E+01    4.8993E+00    1.8728E+01    7.2937E+00    1.2178E+01   
 7.6223E+01    5.2068E+01    5.9379E+01    2.4257E+01    1.9130E+01    2.0445E+01    7.8693E+01    5.7269E+01    1.8100E+01    4.8993E+00    1.8790E+01    7.3360E+00    1.2178E+01   
 7.6724E+01    5.2071E+01    5.9389E+01    2.4235E+01    1.9147E+01    2.0485E+01    7.8679E+01    5.7288E+01    1.8118E+01    4.9196E+00    1.8891E+01    7.3730E+00    1.2178E+01   
 7.7224E+01    5.2074E+01    5.9407E+01    2.4195E+01    1.9171E+01    2.0530E+01    7.8652E+01    5.7290E+01    1.8131E+01    4.8993E+00    1.8871E+01    7.2884E+00    1.2178E+01   
 7.7803E+01    5.2073E+01    5.9407E+01    2.4183E+01    1.9171E+01    2.0530E+01    7.8648E+01    5.7290E+01    1.8149E+01    4.8993E+00    1.8728E+01    7.2884E+00    1.2161E+01   
 7.8304E+01    5.2082E+01    5.9418E+01    2.4175E+01    1.9258E+01    2.0561E+01    7.8656E+01    5.7313E+01    1.8160E+01    4.9196E+00    1.8728E+01    7.3835E+00    1.2195E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 7.8804E+01    5.2073E+01    5.9417E+01    2.4194E+01    1.9311E+01    2.0631E+01    7.8684E+01    5.7306E+01    1.8184E+01    4.9196E+00    1.8769E+01    7.3307E+00    1.2195E+01   
 7.9304E+01    5.2073E+01    5.9432E+01    2.4194E+01    1.9323E+01    2.0665E+01    7.8684E+01    5.7323E+01    1.8184E+01    4.9400E+00    1.8891E+01    7.4787E+00    1.2161E+01   
 7.9892E+01    5.2079E+01    5.9405E+01    2.4272E+01    1.9290E+01    2.0694E+01    7.8702E+01    5.7329E+01    1.8211E+01    4.9400E+00    1.8708E+01    7.2937E+00    1.2195E+01   
 8.0393E+01    5.2080E+01    5.9427E+01    2.4286E+01    1.9430E+01    2.0735E+01    7.8725E+01    5.7335E+01    1.8201E+01    4.9400E+00    1.8912E+01    7.3042E+00    1.2161E+01   
 8.0893E+01    5.2080E+01    5.9427E+01    2.4320E+01    1.9430E+01    2.0735E+01    7.8749E+01    5.7335E+01    1.8222E+01    4.9604E+00    1.8728E+01    7.2884E+00    1.2195E+01   
 8.1393E+01    5.2083E+01    5.9434E+01    2.4348E+01    1.9360E+01    2.0765E+01    7.8782E+01    5.7341E+01    1.8233E+01    4.9604E+00    1.8728E+01    7.3518E+00    1.2161E+01   
 8.1972E+01    5.2090E+01    5.9434E+01    2.4369E+01    1.9348E+01    2.0799E+01    7.8827E+01    5.7340E+01    1.8261E+01    4.9400E+00    1.8769E+01    7.3042E+00    1.2178E+01   
 8.2472E+01    5.2090E+01    5.9440E+01    2.4369E+01    1.9432E+01    2.0833E+01    7.8827E+01    5.7349E+01    1.8261E+01    4.9808E+00    1.8830E+01    7.5368E+00    1.2161E+01   
 8.2972E+01    5.2094E+01    5.9445E+01    2.4294E+01    1.9426E+01    2.0866E+01    7.8867E+01    5.7367E+01    1.8294E+01    4.9604E+00    1.8708E+01    7.3148E+00    1.2126E+01   
 8.3473E+01    5.2093E+01    5.9446E+01    2.4364E+01    1.9426E+01    2.0866E+01    7.8909E+01    5.7367E+01    1.8297E+01    4.9400E+00    1.8688E+01    7.4364E+00    1.2195E+01   
 8.4060E+01    5.2101E+01    5.9446E+01    2.4397E+01    1.9410E+01    2.0901E+01    7.8930E+01    5.7385E+01    1.8356E+01    4.9604E+00    1.8810E+01    7.4839E+00    1.2195E+01   
 8.4561E+01    5.2124E+01    5.9469E+01    2.4387E+01    1.9438E+01    2.0927E+01    7.8942E+01    5.7383E+01    1.8381E+01    4.9400E+00    1.8810E+01    7.4311E+00    1.2178E+01   
 8.5061E+01    5.2107E+01    5.9475E+01    2.4387E+01    1.9458E+01    2.0959E+01    7.8942E+01    5.7388E+01    1.8396E+01    4.9808E+00    1.8810E+01    7.3254E+00    1.2161E+01   
 8.5561E+01    5.2107E+01    5.9473E+01    2.4305E+01    1.9428E+01    2.0980E+01    7.8943E+01    5.7401E+01    1.8396E+01    4.9808E+00    1.8830E+01    7.3624E+00    1.2178E+01   
 8.6148E+01    5.2110E+01    5.9483E+01    2.4262E+01    1.9361E+01    2.0983E+01    7.8881E+01    5.7398E+01    1.8412E+01    4.9808E+00    1.8769E+01    7.3201E+00    1.2143E+01   
 8.6649E+01    5.2108E+01    5.9473E+01    2.4230E+01    1.9361E+01    2.1017E+01    7.8866E+01    5.7387E+01    1.8428E+01    4.9604E+00    1.8769E+01    7.5315E+00    1.2178E+01   
 8.7149E+01    5.2134E+01    5.9488E+01    2.4170E+01    1.9407E+01    2.1017E+01    7.8837E+01    5.7387E+01    1.8451E+01    4.9808E+00    1.8790E+01    7.3307E+00    1.2195E+01   
 8.7649E+01    5.2130E+01    5.9517E+01    2.4181E+01    1.9513E+01    2.1050E+01    7.8820E+01    5.7418E+01    1.8497E+01    4.9808E+00    1.8993E+01    7.4470E+00    1.2178E+01   
 8.8229E+01    5.2119E+01    5.9515E+01    2.4181E+01    1.9441E+01    2.1068E+01    7.8791E+01    5.7417E+01    1.8515E+01    4.9808E+00    1.8851E+01    7.4998E+00    1.2161E+01   
 8.8729E+01    5.2119E+01    5.9530E+01    2.4174E+01    1.9448E+01    2.1100E+01    7.8791E+01    5.7446E+01    1.8515E+01    4.9808E+00    1.8891E+01    7.5949E+00    1.2126E+01   
 8.9229E+01    5.2157E+01    5.9560E+01    2.4191E+01    1.9503E+01    2.1088E+01    7.8757E+01    5.7414E+01    1.8529E+01    5.0011E+00    1.8769E+01    7.3941E+00    1.2143E+01   
 8.9730E+01    5.2135E+01    5.9560E+01    2.4205E+01    1.9503E+01    2.1088E+01    7.8716E+01    5.7414E+01    1.8549E+01    5.0011E+00    1.8769E+01    7.5368E+00    1.2143E+01   
 9.0333E+01    5.2147E+01    5.9576E+01    2.4207E+01    1.9531E+01    2.1136E+01    7.8740E+01    5.7424E+01    1.8582E+01    5.0011E+00    1.8891E+01    7.3412E+00    1.2178E+01   
 9.0834E+01    5.2166E+01    5.9598E+01    2.4232E+01    1.9567E+01    2.1156E+01    7.8758E+01    5.7430E+01    1.8614E+01    5.0215E+00    1.8810E+01    7.3360E+00    1.2213E+01   
 9.1334E+01    5.2159E+01    5.9594E+01    2.4232E+01    1.9555E+01    2.1144E+01    7.8744E+01    5.7413E+01    1.8598E+01    5.0011E+00    1.8810E+01    7.3782E+00    1.2161E+01   
 9.1834E+01    5.2159E+01    5.9590E+01    2.4276E+01    1.9565E+01    2.1187E+01    7.8750E+01    5.7417E+01    1.8613E+01    5.0215E+00    1.8851E+01    7.5051E+00    1.2178E+01   
 9.2405E+01    5.2160E+01    5.9594E+01    2.4279E+01    1.9592E+01    2.1194E+01    7.8767E+01    5.7435E+01    1.8636E+01    5.0215E+00    1.8790E+01    7.5632E+00    1.2213E+01   
 9.2906E+01    5.2158E+01    5.9590E+01    2.4223E+01    1.9592E+01    2.1194E+01    7.8762E+01    5.7435E+01    1.8672E+01    5.0215E+00    1.8790E+01    7.5844E+00    1.2126E+01   
 9.3406E+01    5.2148E+01    5.9590E+01    2.4201E+01    1.9517E+01    2.1219E+01    7.8791E+01    5.7448E+01    1.8696E+01    5.0215E+00    1.8810E+01    7.3412E+00    1.2178E+01   
 9.3906E+01    5.2149E+01    5.9611E+01    2.4221E+01    1.9571E+01    2.1248E+01    7.8789E+01    5.7430E+01    1.8701E+01    5.0215E+00    1.8993E+01    7.6108E+00    1.2230E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 9.4501E+01    5.2166E+01    5.9614E+01    2.4221E+01    1.9634E+01    2.1232E+01    7.8775E+01    5.7418E+01    1.8709E+01    5.0419E+00    1.8953E+01    7.3518E+00    1.2178E+01   
 9.5002E+01    5.2166E+01    5.9605E+01    2.4218E+01    1.9579E+01    2.1248E+01    7.8751E+01    5.7400E+01    1.8709E+01    5.0215E+00    1.8891E+01    7.6002E+00    1.2161E+01   
 9.5502E+01    5.2140E+01    5.9592E+01    2.4196E+01    1.9507E+01    2.1259E+01    7.8744E+01    5.7393E+01    1.8732E+01    5.0623E+00    1.8810E+01    7.3941E+00    1.2178E+01   
 9.6002E+01    5.2133E+01    5.9592E+01    2.4172E+01    1.9507E+01    2.1259E+01    7.8725E+01    5.7393E+01    1.8755E+01    5.0623E+00    1.8830E+01    7.5315E+00    1.2161E+01   
 9.6573E+01    5.2148E+01    5.9599E+01    2.4207E+01    1.9622E+01    2.1249E+01    7.8698E+01    5.7411E+01    1.8775E+01    5.0419E+00    1.8830E+01    7.5579E+00    1.2178E+01   
 9.7074E+01    5.2133E+01    5.9597E+01    2.4170E+01    1.9632E+01    2.1262E+01    7.8692E+01    5.7433E+01    1.8803E+01    5.0623E+00    1.8830E+01    7.4258E+00    1.2178E+01   
 9.7574E+01    5.2133E+01    5.9605E+01    2.4170E+01    1.9650E+01    2.1275E+01    7.8692E+01    5.7434E+01    1.8803E+01    5.0623E+00    1.8953E+01    7.6161E+00    1.2143E+01   
 9.8074E+01    5.2146E+01    5.9613E+01    2.4304E+01    1.9736E+01    2.1250E+01    7.8693E+01    5.7447E+01    1.8802E+01    5.0419E+00    1.8932E+01    7.5209E+00    1.2126E+01   
 9.8669E+01    5.2146E+01    5.9601E+01    2.4480E+01    1.9663E+01    2.1249E+01    7.8722E+01    5.7436E+01    1.8804E+01    5.0623E+00    1.8912E+01    7.3571E+00    1.2143E+01   
 9.9170E+01    5.2159E+01    5.9626E+01    2.4437E+01    1.9663E+01    2.1249E+01    7.8738E+01    5.7436E+01    1.8830E+01    5.0419E+00    1.8973E+01    7.4892E+00    1.2143E+01   
 9.9670E+01    5.2166E+01    5.9640E+01    2.4302E+01    1.9652E+01    2.1229E+01    7.8778E+01    5.7474E+01    1.8866E+01    5.0419E+00    1.8851E+01    7.4470E+00    1.2178E+01   
 1.0017E+02    5.2160E+01    5.9644E+01    2.4302E+01    1.9717E+01    2.1205E+01    7.8817E+01    5.7478E+01    1.8883E+01    5.0215E+00    1.8851E+01    7.5527E+00    1.2109E+01   
 1.0077E+02    5.2163E+01    5.9638E+01    2.4275E+01    1.9724E+01    2.1188E+01    7.8817E+01    5.7479E+01    1.8883E+01    5.0215E+00    1.9034E+01    7.3518E+00    1.2213E+01   
 1.0127E+02    5.2163E+01    5.9652E+01    2.4489E+01    1.9720E+01    2.1123E+01    7.8831E+01    5.7480E+01    1.8882E+01    5.0011E+00    1.8871E+01    7.3360E+00    1.2213E+01   
 1.0177E+02    5.2166E+01    5.9644E+01    2.4591E+01    1.9757E+01    2.1039E+01    7.8829E+01    5.7477E+01    1.8913E+01    5.0011E+00    1.8851E+01    7.3412E+00    1.2178E+01   
 1.0227E+02    5.2182E+01    5.9644E+01    2.4599E+01    1.9757E+01    2.1054E+01    7.8858E+01    5.7491E+01    1.8969E+01    5.0215E+00    1.8993E+01    7.5527E+00    1.2161E+01   
 1.0287E+02    5.2166E+01    5.9653E+01    2.4786E+01    1.9769E+01    2.0889E+01    7.8883E+01    5.7484E+01    1.9000E+01    5.0215E+00    1.8851E+01    7.3518E+00    1.2161E+01   
 1.0337E+02    5.2168E+01    5.9646E+01    2.4702E+01    1.9835E+01    2.0568E+01    7.8887E+01    5.7527E+01    1.9031E+01    5.0623E+00    1.8830E+01    7.3994E+00    1.2178E+01   
 1.0387E+02    5.2168E+01    5.9653E+01    2.4702E+01    1.9750E+01    2.0099E+01    7.8887E+01    5.7539E+01    1.9031E+01    5.0623E+00    1.8891E+01    7.4047E+00    1.2213E+01   
 1.0437E+02    5.2167E+01    5.9646E+01    2.4490E+01    1.9801E+01    1.9736E+01    7.8885E+01    5.7573E+01    1.9049E+01    5.0623E+00    1.8973E+01    7.3730E+00    1.2213E+01   
 1.0494E+02    5.2166E+01    5.9650E+01    2.4342E+01    1.9812E+01    1.9478E+01    7.8867E+01    5.7569E+01    1.9063E+01    5.0826E+00    1.9034E+01    7.6002E+00    1.2195E+01   
 1.0544E+02    5.2161E+01    5.9650E+01    2.4111E+01    1.9812E+01    1.9494E+01    7.8855E+01    5.7584E+01    1.9117E+01    5.0826E+00    1.9014E+01    7.6055E+00    1.2213E+01   
 1.0594E+02    5.2174E+01    5.9646E+01    2.4081E+01    1.9764E+01    1.9259E+01    7.8841E+01    5.7614E+01    1.9112E+01    5.0826E+00    1.8912E+01    7.6267E+00    1.2195E+01   
 1.0644E+02    5.2177E+01    5.9645E+01    2.4081E+01    1.9842E+01    1.9074E+01    7.8844E+01    5.7622E+01    1.9139E+01    5.0419E+00    1.8851E+01    7.4892E+00    1.2178E+01   
 1.0704E+02    5.2177E+01    5.9641E+01    2.4093E+01    1.9899E+01    1.8890E+01    7.8844E+01    5.7576E+01    1.9139E+01    5.0419E+00    1.8932E+01    7.3994E+00    1.2178E+01   
 1.0754E+02    5.2181E+01    5.9658E+01    2.4069E+01    1.9832E+01    1.8727E+01    7.8818E+01    5.7570E+01    1.9142E+01    5.0419E+00    1.8973E+01    7.6372E+00    1.2143E+01   
 1.0804E+02    5.2174E+01    5.9676E+01    2.4038E+01    1.9832E+01    1.8727E+01    7.8805E+01    5.7559E+01    1.9119E+01    5.0623E+00    1.8912E+01    7.3835E+00    1.2178E+01   
 1.0854E+02    5.2183E+01    5.9676E+01    2.3990E+01    1.9824E+01    1.8576E+01    7.8784E+01    5.7574E+01    1.9110E+01    5.0419E+00    1.8973E+01    7.6425E+00    1.2178E+01   
 1.0911E+02    5.2178E+01    5.9692E+01    2.4016E+01    1.9800E+01    1.8431E+01    7.8795E+01    5.7531E+01    1.9089E+01    5.0623E+00    1.8993E+01    7.4839E+00    1.2161E+01   
 1.0961E+02    5.2173E+01    5.9699E+01    2.4016E+01    1.9797E+01    1.8284E+01    7.8787E+01    5.7479E+01    1.9071E+01    5.0419E+00    1.8993E+01    7.3888E+00    1.2213E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.1011E+02    5.2173E+01    5.9727E+01    2.3979E+01    1.9801E+01    1.8151E+01    7.8787E+01    5.7426E+01    1.9071E+01    5.0419E+00    1.9157E+01    7.5738E+00    1.2213E+01   
 1.1061E+02    5.2171E+01    5.9745E+01    2.3970E+01    1.9826E+01    1.8034E+01    7.8771E+01    5.7361E+01    1.9044E+01    5.0011E+00    1.9157E+01    7.4152E+00    1.2178E+01   
 1.1122E+02    5.2170E+01    5.9758E+01    2.3956E+01    1.9872E+01    1.7901E+01    7.8741E+01    5.7320E+01    1.8996E+01    5.0215E+00    1.9136E+01    7.6689E+00    1.2143E+01   
 1.1172E+02    5.2155E+01    5.9758E+01    2.3998E+01    1.9872E+01    1.7901E+01    7.8745E+01    5.7320E+01    1.8941E+01    5.0215E+00    1.9177E+01    7.3941E+00    1.2143E+01   
 1.1222E+02    5.2162E+01    5.9771E+01    2.3977E+01    1.9852E+01    1.7781E+01    7.8716E+01    5.7238E+01    1.8923E+01    5.0215E+00    1.9075E+01    7.3835E+00    1.2143E+01   
 1.1272E+02    5.2158E+01    5.9799E+01    2.3977E+01    1.9858E+01    1.7680E+01    7.8716E+01    5.7211E+01    1.8869E+01    5.0215E+00    1.9238E+01    7.6002E+00    1.2161E+01   
 1.1329E+02    5.2158E+01    5.9810E+01    2.3873E+01    1.9873E+01    1.7587E+01    7.8711E+01    5.7141E+01    1.8869E+01    5.0215E+00    1.9095E+01    7.5579E+00    1.2178E+01   
 1.1379E+02    5.2154E+01    5.9833E+01    2.3905E+01    1.9751E+01    1.7474E+01    7.8738E+01    5.7082E+01    1.8827E+01    5.0011E+00    1.9116E+01    7.3941E+00    1.2178E+01   
 1.1429E+02    5.2157E+01    5.9835E+01    2.3910E+01    1.9751E+01    1.7474E+01    7.8773E+01    5.7019E+01    1.8788E+01    5.0011E+00    1.9075E+01    7.6108E+00    1.2213E+01   
 1.1479E+02    5.2162E+01    5.9835E+01    2.3969E+01    1.9657E+01    1.7404E+01    7.8795E+01    5.7019E+01    1.8709E+01    5.0011E+00    1.9055E+01    7.4258E+00    1.2213E+01   
 1.1539E+02    5.2160E+01    5.9842E+01    2.4006E+01    1.9724E+01    1.7330E+01    7.8813E+01    5.6961E+01    1.8676E+01    4.9808E+00    1.9238E+01    7.6637E+00    1.2195E+01   
 1.1589E+02    5.2172E+01    5.9846E+01    2.4006E+01    1.9693E+01    1.7228E+01    7.8813E+01    5.6872E+01    1.8624E+01    4.9808E+00    1.9238E+01    7.4100E+00    1.2161E+01   
 1.1639E+02    5.2172E+01    5.9863E+01    2.3928E+01    1.9677E+01    1.7153E+01    7.8836E+01    5.6814E+01    1.8624E+01    4.9604E+00    1.9116E+01    7.4047E+00    1.2126E+01   
 1.1689E+02    5.2158E+01    5.9850E+01    2.3993E+01    1.9627E+01    1.7078E+01    7.8873E+01    5.6738E+01    1.8589E+01    4.9808E+00    1.9299E+01    7.3941E+00    1.2143E+01   
 1.1746E+02    5.2160E+01    5.9862E+01    2.4008E+01    1.9627E+01    1.7094E+01    7.8915E+01    5.6670E+01    1.8567E+01    4.9808E+00    1.9136E+01    7.4047E+00    1.2161E+01   
 1.1796E+02    5.2177E+01    5.9862E+01    2.4050E+01    1.9573E+01    1.7027E+01    7.8959E+01    5.6670E+01    1.8505E+01    4.9604E+00    1.9116E+01    7.5104E+00    1.2178E+01   
 1.1846E+02    5.2166E+01    5.9885E+01    2.4097E+01    1.9648E+01    1.6971E+01    7.9008E+01    5.6617E+01    1.8482E+01    4.9604E+00    1.9055E+01    7.3994E+00    1.2195E+01   
 1.1896E+02    5.2166E+01    5.9876E+01    2.4097E+01    1.9541E+01    1.6924E+01    7.9008E+01    5.6536E+01    1.8482E+01    4.9400E+00    1.9034E+01    7.4681E+00    1.2161E+01   
 1.1957E+02    5.2144E+01    5.9861E+01    2.4057E+01    1.9502E+01    1.6849E+01    7.9052E+01    5.6471E+01    1.8420E+01    4.9400E+00    1.9075E+01    7.6531E+00    1.2161E+01   
 1.2007E+02    5.2154E+01    5.9866E+01    2.4042E+01    1.9408E+01    1.6775E+01    7.9076E+01    5.6387E+01    1.8354E+01    4.9196E+00    1.9116E+01    7.3994E+00    1.2143E+01   
 1.2057E+02    5.2161E+01    5.9887E+01    2.4045E+01    1.9408E+01    1.6791E+01    7.9094E+01    5.6402E+01    1.8316E+01    4.9196E+00    1.9320E+01    7.6689E+00    1.2161E+01   
 1.2107E+02    5.2165E+01    5.9887E+01    2.4084E+01    1.9424E+01    1.6729E+01    7.9140E+01    5.6332E+01    1.8242E+01    4.9196E+00    1.9279E+01    7.3941E+00    1.2143E+01   
 1.2166E+02    5.2152E+01    5.9867E+01    2.4105E+01    1.9422E+01    1.6660E+01    7.9157E+01    5.6228E+01    1.8187E+01    4.8993E+00    1.9095E+01    7.4628E+00    1.2178E+01   
 1.2216E+02    5.2151E+01    5.9882E+01    2.4105E+01    1.9330E+01    1.6615E+01    7.9157E+01    5.6155E+01    1.8128E+01    4.8993E+00    1.9157E+01    7.4839E+00    1.2091E+01   
 1.2266E+02    5.2136E+01    5.9867E+01    2.4079E+01    1.9131E+01    1.6536E+01    7.9174E+01    5.6081E+01    1.8112E+01    4.8993E+00    1.9218E+01    7.5104E+00    1.2126E+01   
 1.2316E+02    5.2150E+01    5.9861E+01    2.4071E+01    1.9102E+01    1.6495E+01    7.9212E+01    5.6021E+01    1.8053E+01    4.8789E+00    1.9157E+01    7.3888E+00    1.2143E+01   
 1.2376E+02    5.2154E+01    5.9886E+01    2.4098E+01    1.9118E+01    1.6479E+01    7.9213E+01    5.5924E+01    1.7989E+01    4.8789E+00    1.9136E+01    7.6108E+00    1.2195E+01   
 1.2426E+02    5.2153E+01    5.9886E+01    2.4122E+01    1.9181E+01    1.6415E+01    7.9237E+01    5.5924E+01    1.7963E+01    4.8585E+00    1.9116E+01    7.3888E+00    1.2195E+01   
 1.2476E+02    5.2165E+01    5.9880E+01    2.4134E+01    1.9172E+01    1.6361E+01    7.9245E+01    5.5826E+01    1.7901E+01    4.8789E+00    1.9299E+01    7.5632E+00    1.2230E+01   
 1.2526E+02    5.2165E+01    5.9887E+01    2.4134E+01    1.9196E+01    1.6321E+01    7.9245E+01    5.5788E+01    1.7901E+01    4.8382E+00    1.9157E+01    7.3888E+00    1.2178E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.2583E+02    5.2177E+01    5.9898E+01    2.4163E+01    1.9152E+01    1.6314E+01    7.9229E+01    5.5731E+01    1.7837E+01    4.8585E+00    1.9157E+01    7.4417E+00    1.2178E+01   
 1.2633E+02    5.2172E+01    5.9896E+01    2.4171E+01    1.9018E+01    1.6321E+01    7.9224E+01    5.5689E+01    1.7754E+01    4.8585E+00    1.9177E+01    7.6161E+00    1.2161E+01   
 1.2683E+02    5.2196E+01    5.9902E+01    2.4183E+01    1.9034E+01    1.6321E+01    7.9221E+01    5.5689E+01    1.7712E+01    4.7974E+00    1.9177E+01    7.6108E+00    1.2178E+01   
 1.2733E+02    5.2189E+01    5.9902E+01    2.4156E+01    1.9079E+01    1.6329E+01    7.9206E+01    5.5632E+01    1.7690E+01    4.8178E+00    1.9218E+01    7.3677E+00    1.2213E+01   
 1.2793E+02    5.2194E+01    5.9903E+01    2.4128E+01    1.9121E+01    1.6372E+01    7.9175E+01    5.5581E+01    1.7649E+01    4.7974E+00    1.9157E+01    7.3730E+00    1.2230E+01   
 1.2843E+02    5.2198E+01    5.9899E+01    2.4128E+01    1.9078E+01    1.6412E+01    7.9175E+01    5.5522E+01    1.7649E+01    4.7770E+00    1.9116E+01    7.6319E+00    1.2195E+01   
 1.2893E+02    5.2198E+01    5.9902E+01    2.4090E+01    1.8950E+01    1.6477E+01    7.9150E+01    5.5496E+01    1.7618E+01    4.7770E+00    1.9014E+01    7.3518E+00    1.2195E+01   
 1.2943E+02    5.2190E+01    5.9908E+01    2.4096E+01    1.8950E+01    1.6537E+01    7.9113E+01    5.5407E+01    1.7566E+01    4.7770E+00    1.9116E+01    7.6267E+00    1.2195E+01   
 1.3000E+02    5.2206E+01    5.9904E+01    2.4090E+01    1.8979E+01    1.6521E+01    7.9110E+01    5.5407E+01    1.7512E+01    4.7974E+00    1.9136E+01    7.4047E+00    1.2178E+01   
 1.3050E+02    5.2188E+01    5.9890E+01    2.4040E+01    1.8885E+01    1.6583E+01    7.9094E+01    5.5390E+01    1.7480E+01    4.7770E+00    1.9116E+01    7.3465E+00    1.2213E+01   
 1.3100E+02    5.2171E+01    5.9886E+01    2.4040E+01    1.8786E+01    1.6688E+01    7.9098E+01    5.5349E+01    1.7434E+01    4.7363E+00    1.9136E+01    7.4364E+00    1.2195E+01   
 1.3150E+02    5.2171E+01    5.9860E+01    2.3951E+01    1.8857E+01    1.6742E+01    7.9098E+01    5.5330E+01    1.7434E+01    4.7770E+00    1.9014E+01    7.3360E+00    1.2213E+01   
 1.3209E+02    5.2176E+01    5.9852E+01    2.3947E+01    1.8799E+01    1.6848E+01    7.9120E+01    5.5328E+01    1.7420E+01    4.7567E+00    1.9116E+01    7.3730E+00    1.2195E+01   
