# Run number  5 on Mon 2026-05-25T12:05:41 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.6073E+01    5.4906E+01    6.2031E+01    2.4045E+01    1.9158E+01    2.0234E+01    8.1555E+01    5.9242E+01    1.7998E+01    4.8993E+00    1.9891E+01    7.5632E+00    1.2195E+01   
 6.6575E+01    5.4893E+01    6.2031E+01    2.4032E+01    1.9232E+01    2.0296E+01    8.1555E+01    5.9242E+01    1.8027E+01    4.9400E+00    1.9830E+01    7.5632E+00    1.2247E+01   
 6.7077E+01    5.4910E+01    6.2032E+01    2.4032E+01    1.9264E+01    2.0352E+01    8.1555E+01    5.9253E+01    1.8082E+01    4.9196E+00    1.9891E+01    7.7746E+00    1.2178E+01   
 6.7643E+01    5.4892E+01    6.2036E+01    2.4004E+01    1.9227E+01    2.0401E+01    8.1567E+01    5.9301E+01    1.8113E+01    4.9604E+00    2.0013E+01    7.6108E+00    1.2213E+01   
 6.8145E+01    5.4892E+01    6.2037E+01    2.3989E+01    1.9253E+01    2.0401E+01    8.1552E+01    5.9349E+01    1.8113E+01    4.9400E+00    1.9809E+01    7.7958E+00    1.2213E+01   
 6.8647E+01    5.4894E+01    6.2059E+01    2.3965E+01    1.9253E+01    2.0450E+01    8.1536E+01    5.9377E+01    1.8136E+01    4.9400E+00    1.9972E+01    7.5844E+00    1.2195E+01   
 6.9149E+01    5.4900E+01    6.2049E+01    2.4024E+01    1.9300E+01    2.0493E+01    8.1506E+01    5.9415E+01    1.8152E+01    4.9400E+00    1.9932E+01    7.7271E+00    1.2195E+01   
 6.9749E+01    5.4898E+01    6.2054E+01    2.4098E+01    1.9329E+01    2.0566E+01    8.1505E+01    5.9430E+01    1.8208E+01    4.9604E+00    1.9993E+01    7.7482E+00    1.2213E+01   
 7.0252E+01    5.4911E+01    6.2054E+01    2.4098E+01    1.9337E+01    2.0610E+01    8.1505E+01    5.9435E+01    1.8259E+01    4.9604E+00    1.9891E+01    7.7271E+00    1.2195E+01   
 7.0754E+01    5.4911E+01    6.2084E+01    2.4238E+01    1.9422E+01    2.0657E+01    8.1495E+01    5.9456E+01    1.8269E+01    4.9808E+00    1.9891E+01    7.6002E+00    1.2195E+01   
 7.1256E+01    5.4911E+01    6.2095E+01    2.4387E+01    1.9422E+01    2.0657E+01    8.1498E+01    5.9504E+01    1.8269E+01    4.9604E+00    1.9932E+01    7.8222E+00    1.2178E+01   
 7.1827E+01    5.4925E+01    6.2101E+01    2.4415E+01    1.9446E+01    2.0710E+01    8.1515E+01    5.9506E+01    1.8318E+01    4.9604E+00    1.9952E+01    7.8592E+00    1.2195E+01   
 7.2329E+01    5.4914E+01    6.2104E+01    2.4386E+01    1.9431E+01    2.0748E+01    8.1540E+01    5.9529E+01    1.8320E+01    5.0011E+00    1.9993E+01    7.5897E+00    1.2213E+01   
 7.2832E+01    5.4918E+01    6.2104E+01    2.4386E+01    1.9485E+01    2.0792E+01    8.1554E+01    5.9544E+01    1.8409E+01    4.9604E+00    2.0095E+01    7.8698E+00    1.2213E+01   
 7.3334E+01    5.4917E+01    6.2116E+01    2.4373E+01    1.9526E+01    2.0829E+01    8.1552E+01    5.9585E+01    1.8453E+01    5.0011E+00    2.0054E+01    7.6002E+00    1.2264E+01   
 7.3931E+01    5.4909E+01    6.2096E+01    2.4453E+01    1.9463E+01    2.0893E+01    8.1540E+01    5.9596E+01    1.8477E+01    5.0011E+00    1.9891E+01    7.6584E+00    1.2178E+01   
 7.4434E+01    5.4909E+01    6.2107E+01    2.4506E+01    1.9500E+01    2.0893E+01    8.1536E+01    5.9614E+01    1.8477E+01    5.0011E+00    1.9993E+01    7.5949E+00    1.2195E+01   
 7.4936E+01    5.4896E+01    6.2105E+01    2.4544E+01    1.9484E+01    2.0926E+01    8.1516E+01    5.9612E+01    1.8524E+01    5.0011E+00    2.0115E+01    7.8909E+00    1.2195E+01   
 7.5441E+01    5.4900E+01    6.2105E+01    2.4495E+01    1.9520E+01    2.0957E+01    8.1503E+01    5.9627E+01    1.8555E+01    5.0215E+00    2.0034E+01    7.8645E+00    1.2195E+01   
 7.6003E+01    5.4894E+01    6.2105E+01    2.4358E+01    1.9448E+01    2.1006E+01    8.1503E+01    5.9627E+01    1.8591E+01    5.0215E+00    2.0034E+01    7.8804E+00    1.2230E+01   
 7.6506E+01    5.4913E+01    6.2108E+01    2.4358E+01    1.9493E+01    2.1029E+01    8.1505E+01    5.9631E+01    1.8612E+01    5.0215E+00    2.0013E+01    7.6161E+00    1.2195E+01   
 7.7008E+01    5.4899E+01    6.2111E+01    2.4275E+01    1.9481E+01    2.1066E+01    8.1549E+01    5.9653E+01    1.8657E+01    5.0215E+00    2.0013E+01    7.6425E+00    1.2230E+01   
 7.7511E+01    5.4899E+01    6.2128E+01    2.4237E+01    1.9481E+01    2.1066E+01    8.1573E+01    5.9687E+01    1.8657E+01    5.0215E+00    1.9972E+01    7.6425E+00    1.2178E+01   
 7.8100E+01    5.4914E+01    6.2116E+01    2.4227E+01    1.9580E+01    2.1111E+01    8.1594E+01    5.9681E+01    1.8687E+01    5.0215E+00    1.9952E+01    7.6319E+00    1.2213E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 7.8602E+01    5.4922E+01    6.2142E+01    2.4227E+01    1.9612E+01    2.1132E+01    8.1590E+01    5.9707E+01    1.8724E+01    5.0215E+00    1.9952E+01    7.6108E+00    1.2230E+01   
 7.9104E+01    5.4934E+01    6.2157E+01    2.4243E+01    1.9668E+01    2.1163E+01    8.1590E+01    5.9707E+01    1.8766E+01    5.0419E+00    1.9952E+01    7.6795E+00    1.2230E+01   
 7.9607E+01    5.4935E+01    6.2153E+01    2.4217E+01    1.9627E+01    2.1199E+01    8.1576E+01    5.9717E+01    1.8781E+01    5.0623E+00    2.0136E+01    7.6161E+00    1.2161E+01   
 8.0172E+01    5.4932E+01    6.2158E+01    2.4154E+01    1.9638E+01    2.1221E+01    8.1586E+01    5.9718E+01    1.8820E+01    5.0623E+00    2.0156E+01    7.8698E+00    1.2195E+01   
 8.0677E+01    5.4932E+01    6.2179E+01    2.4096E+01    1.9638E+01    2.1221E+01    8.1578E+01    5.9724E+01    1.8820E+01    5.0011E+00    2.0013E+01    7.7218E+00    1.2161E+01   
 8.1179E+01    5.4935E+01    6.2180E+01    2.4006E+01    1.9680E+01    2.1233E+01    8.1589E+01    5.9701E+01    1.8868E+01    5.0215E+00    1.9993E+01    7.9121E+00    1.2178E+01   
 8.1682E+01    5.4944E+01    6.2180E+01    2.3994E+01    1.9667E+01    2.1283E+01    8.1589E+01    5.9701E+01    1.8879E+01    5.0215E+00    1.9993E+01    7.7376E+00    1.2195E+01   
 8.2260E+01    5.4944E+01    6.2191E+01    2.3994E+01    1.9768E+01    2.1299E+01    8.1598E+01    5.9736E+01    1.8905E+01    5.0623E+00    2.0176E+01    7.7535E+00    1.2161E+01   
 8.2763E+01    5.4938E+01    6.2193E+01    2.3977E+01    1.9794E+01    2.1316E+01    8.1589E+01    5.9741E+01    1.8941E+01    5.0623E+00    2.0034E+01    7.6319E+00    1.2195E+01   
 8.3265E+01    5.4938E+01    6.2201E+01    2.3980E+01    1.9748E+01    2.1316E+01    8.1575E+01    5.9748E+01    1.8941E+01    5.0623E+00    2.0013E+01    7.8222E+00    1.2213E+01   
 8.3767E+01    5.4955E+01    6.2217E+01    2.3886E+01    1.9748E+01    2.1343E+01    8.1560E+01    5.9762E+01    1.8973E+01    5.0623E+00    1.9972E+01    7.6478E+00    1.2161E+01   
 8.4333E+01    5.4939E+01    6.2201E+01    2.3824E+01    1.9668E+01    2.1368E+01    8.1588E+01    5.9772E+01    1.8980E+01    5.0623E+00    2.0034E+01    7.6319E+00    1.2178E+01   
 8.4835E+01    5.4932E+01    6.2209E+01    2.3788E+01    1.9691E+01    2.1382E+01    8.1620E+01    5.9787E+01    1.9011E+01    5.0623E+00    2.0217E+01    7.9068E+00    1.2178E+01   
 8.5337E+01    5.4942E+01    6.2209E+01    2.3788E+01    1.9670E+01    2.1420E+01    8.1620E+01    5.9787E+01    1.9043E+01    5.0623E+00    2.0115E+01    7.8751E+00    1.2126E+01   
 8.5841E+01    5.4945E+01    6.2214E+01    2.3875E+01    1.9676E+01    2.1453E+01    8.1646E+01    5.9803E+01    1.9052E+01    5.0826E+00    2.0013E+01    7.6372E+00    1.2178E+01   
 8.6432E+01    5.4974E+01    6.2232E+01    2.3942E+01    1.9765E+01    2.1461E+01    8.1629E+01    5.9817E+01    1.9067E+01    5.0623E+00    2.0013E+01    7.6795E+00    1.2195E+01   
 8.6934E+01    5.4974E+01    6.2236E+01    2.3984E+01    1.9765E+01    2.1477E+01    8.1646E+01    5.9836E+01    1.9082E+01    5.0623E+00    1.9993E+01    7.6584E+00    1.2143E+01   
 8.7437E+01    5.4961E+01    6.2237E+01    2.3963E+01    1.9704E+01    2.1501E+01    8.1630E+01    5.9834E+01    1.9106E+01    5.0826E+00    1.9972E+01    7.6319E+00    1.2178E+01   
 8.7939E+01    5.4976E+01    6.2252E+01    2.4036E+01    1.9769E+01    2.1495E+01    8.1630E+01    5.9834E+01    1.9098E+01    5.0623E+00    2.0034E+01    7.6319E+00    1.2143E+01   
 8.8501E+01    5.4997E+01    6.2252E+01    2.4036E+01    1.9815E+01    2.1512E+01    8.1608E+01    5.9840E+01    1.9126E+01    5.1030E+00    2.0095E+01    7.6372E+00    1.2161E+01   
 8.9003E+01    5.4994E+01    6.2248E+01    2.4034E+01    1.9765E+01    2.1535E+01    8.1589E+01    5.9836E+01    1.9145E+01    5.1030E+00    2.0074E+01    7.8381E+00    1.2195E+01   
 8.9506E+01    5.4994E+01    6.2259E+01    2.4059E+01    1.9754E+01    2.1535E+01    8.1570E+01    5.9847E+01    1.9145E+01    5.1030E+00    1.9972E+01    7.6372E+00    1.2213E+01   
 9.0008E+01    5.4994E+01    6.2263E+01    2.4019E+01    1.9754E+01    2.1515E+01    8.1580E+01    5.9846E+01    1.9130E+01    5.1030E+00    2.0013E+01    7.7641E+00    1.2247E+01   
 9.0605E+01    5.4994E+01    6.2273E+01    2.4006E+01    1.9774E+01    2.1519E+01    8.1602E+01    5.9858E+01    1.9165E+01    5.1234E+00    2.0136E+01    7.6531E+00    1.2178E+01   
 9.1108E+01    5.4997E+01    6.2273E+01    2.3979E+01    1.9790E+01    2.1500E+01    8.1602E+01    5.9858E+01    1.9169E+01    5.0826E+00    2.0034E+01    7.7958E+00    1.2178E+01   
 9.1613E+01    5.4995E+01    6.2265E+01    2.3979E+01    1.9809E+01    2.1485E+01    8.1602E+01    5.9878E+01    1.9195E+01    5.1030E+00    2.0197E+01    7.6531E+00    1.2213E+01   
 9.2115E+01    5.5000E+01    6.2290E+01    2.4021E+01    1.9862E+01    2.1478E+01    8.1601E+01    5.9888E+01    1.9217E+01    5.0826E+00    1.9993E+01    7.6372E+00    1.2143E+01   
 9.2677E+01    5.5000E+01    6.2295E+01    2.4035E+01    1.9851E+01    2.1478E+01    8.1610E+01    5.9912E+01    1.9217E+01    5.0826E+00    1.9952E+01    7.6319E+00    1.2195E+01   
 9.3180E+01    5.5007E+01    6.2291E+01    2.4083E+01    1.9851E+01    2.1445E+01    8.1617E+01    5.9935E+01    1.9232E+01    5.0623E+00    1.9952E+01    7.7905E+00    1.2195E+01   
 9.3682E+01    5.5006E+01    6.2295E+01    2.4055E+01    1.9906E+01    2.1395E+01    8.1649E+01    5.9959E+01    1.9261E+01    5.1030E+00    2.0074E+01    7.7165E+00    1.2178E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 9.4184E+01    5.5010E+01    6.2295E+01    2.4055E+01    1.9865E+01    2.1280E+01    8.1649E+01    5.9959E+01    1.9290E+01    5.0826E+00    2.0176E+01    7.8434E+00    1.2247E+01   
 9.4774E+01    5.5013E+01    6.2294E+01    2.4068E+01    1.9888E+01    2.1080E+01    8.1650E+01    5.9932E+01    1.9320E+01    5.0826E+00    2.0238E+01    7.7482E+00    1.2195E+01   
 9.5276E+01    5.5019E+01    6.2302E+01    2.4092E+01    1.9830E+01    2.0789E+01    8.1683E+01    5.9971E+01    1.9363E+01    5.1030E+00    2.0054E+01    7.9174E+00    1.2178E+01   
 9.5779E+01    5.5019E+01    6.2283E+01    2.4162E+01    1.9830E+01    2.0789E+01    8.1725E+01    6.0009E+01    1.9363E+01    5.1030E+00    2.0136E+01    7.6425E+00    1.2178E+01   
 9.6281E+01    5.5004E+01    6.2293E+01    2.4132E+01    1.9942E+01    2.0345E+01    8.1760E+01    5.9995E+01    1.9382E+01    5.1030E+00    1.9972E+01    7.8698E+00    1.2195E+01   
 9.6849E+01    5.5013E+01    6.2292E+01    2.4107E+01    2.0007E+01    2.0018E+01    8.1767E+01    6.0013E+01    1.9433E+01    5.1437E+00    2.0136E+01    7.9068E+00    1.2213E+01   
 9.7355E+01    5.5009E+01    6.2292E+01    2.4107E+01    1.9995E+01    1.9785E+01    8.1781E+01    6.0028E+01    1.9460E+01    5.1234E+00    2.0197E+01    7.7165E+00    1.2213E+01   
 9.7857E+01    5.5009E+01    6.2293E+01    2.4120E+01    2.0044E+01    1.9559E+01    8.1783E+01    6.0004E+01    1.9510E+01    5.1030E+00    2.0054E+01    7.7218E+00    1.2161E+01   
 9.8360E+01    5.4994E+01    6.2290E+01    2.4173E+01    1.9970E+01    1.9559E+01    8.1768E+01    6.0007E+01    1.9510E+01    5.1030E+00    2.0156E+01    7.6637E+00    1.2195E+01   
 9.8942E+01    5.5006E+01    6.2295E+01    2.4200E+01    1.9970E+01    1.9365E+01    8.1759E+01    6.0014E+01    1.9519E+01    5.1030E+00    2.0136E+01    7.8962E+00    1.2213E+01   
 9.9444E+01    5.5004E+01    6.2304E+01    2.4224E+01    2.0000E+01    1.9167E+01    8.1745E+01    6.0006E+01    1.9508E+01    5.1030E+00    2.0217E+01    7.9385E+00    1.2213E+01   
 9.9947E+01    5.5004E+01    6.2317E+01    2.4208E+01    2.0026E+01    1.8995E+01    8.1745E+01    6.0006E+01    1.9519E+01    5.1234E+00    2.0095E+01    7.6584E+00    1.2213E+01   
 1.0045E+02    5.4996E+01    6.2303E+01    2.4192E+01    2.0020E+01    1.8859E+01    8.1727E+01    5.9989E+01    1.9506E+01    5.1030E+00    2.0197E+01    7.8169E+00    1.2213E+01   
 1.0101E+02    5.4999E+01    6.2321E+01    2.4158E+01    1.9984E+01    1.8689E+01    8.1686E+01    5.9955E+01    1.9464E+01    5.1030E+00    2.0278E+01    7.9649E+00    1.2178E+01   
 1.0152E+02    5.4999E+01    6.2339E+01    2.4155E+01    2.0045E+01    1.8689E+01    8.1692E+01    5.9896E+01    1.9432E+01    5.1234E+00    2.0176E+01    7.6795E+00    1.2213E+01   
 1.0202E+02    5.5013E+01    6.2374E+01    2.4207E+01    2.0061E+01    1.8551E+01    8.1677E+01    5.9869E+01    1.9448E+01    5.0826E+00    2.0136E+01    7.6848E+00    1.2178E+01   
 1.0252E+02    5.5008E+01    6.2387E+01    2.4246E+01    2.0085E+01    1.8419E+01    8.1641E+01    5.9820E+01    1.9433E+01    5.0826E+00    2.0115E+01    7.6954E+00    1.2195E+01   
 1.0311E+02    5.5021E+01    6.2386E+01    2.4295E+01    2.0114E+01    1.8301E+01    8.1638E+01    5.9752E+01    1.9356E+01    5.1030E+00    2.0401E+01    7.8222E+00    1.2213E+01   
 1.0361E+02    5.5018E+01    6.2386E+01    2.4295E+01    2.0018E+01    1.8178E+01    8.1638E+01    5.9752E+01    1.9327E+01    5.0826E+00    2.0360E+01    7.8486E+00    1.2230E+01   
 1.0412E+02    5.5032E+01    6.2439E+01    2.4347E+01    2.0004E+01    1.8065E+01    8.1632E+01    5.9689E+01    1.9292E+01    5.0826E+00    2.0197E+01    7.7799E+00    1.2178E+01   
 1.0462E+02    5.5032E+01    6.2467E+01    2.4355E+01    1.9987E+01    1.8065E+01    8.1640E+01    5.9647E+01    1.9292E+01    5.0826E+00    2.0156E+01    7.7376E+00    1.2161E+01   
 1.0518E+02    5.5028E+01    6.2470E+01    2.4354E+01    1.9987E+01    1.7958E+01    8.1652E+01    5.9590E+01    1.9263E+01    5.0826E+00    2.0401E+01    7.8751E+00    1.2178E+01   
 1.0569E+02    5.5027E+01    6.2480E+01    2.4333E+01    1.9925E+01    1.7881E+01    8.1673E+01    5.9513E+01    1.9205E+01    5.0623E+00    2.0299E+01    7.7112E+00    1.2213E+01   
 1.0619E+02    5.5025E+01    6.2480E+01    2.4333E+01    1.9900E+01    1.7768E+01    8.1659E+01    5.9499E+01    1.9120E+01    5.0826E+00    2.0401E+01    7.9438E+00    1.2213E+01   
 1.0669E+02    5.5035E+01    6.2492E+01    2.4280E+01    1.9840E+01    1.7704E+01    8.1680E+01    5.9425E+01    1.9067E+01    5.0623E+00    2.0197E+01    7.9544E+00    1.2247E+01   
 1.0729E+02    5.5040E+01    6.2503E+01    2.4244E+01    1.9757E+01    1.7635E+01    8.1691E+01    5.9350E+01    1.8982E+01    5.0419E+00    2.0340E+01    7.6954E+00    1.2247E+01   
 1.0780E+02    5.5044E+01    6.2506E+01    2.4243E+01    1.9771E+01    1.7635E+01    8.1721E+01    5.9263E+01    1.8935E+01    5.0419E+00    2.0278E+01    7.9702E+00    1.2264E+01   
 1.0830E+02    5.5044E+01    6.2527E+01    2.4254E+01    1.9771E+01    1.7545E+01    8.1753E+01    5.9208E+01    1.8935E+01    5.0215E+00    2.0462E+01    7.7059E+00    1.2178E+01   
 1.0881E+02    5.5040E+01    6.2526E+01    2.4181E+01    1.9744E+01    1.7475E+01    8.1755E+01    5.9125E+01    1.8883E+01    5.0215E+00    2.0340E+01    7.7007E+00    1.2264E+01   
 1.0937E+02    5.5046E+01    6.2535E+01    2.4124E+01    1.9771E+01    1.7401E+01    8.1755E+01    5.9068E+01    1.8817E+01    5.0011E+00    2.0278E+01    7.7165E+00    1.2195E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.0987E+02    5.5050E+01    6.2535E+01    2.4124E+01    1.9729E+01    1.7316E+01    8.1763E+01    5.9068E+01    1.8787E+01    5.0215E+00    2.0360E+01    7.9755E+00    1.2213E+01   
 1.1037E+02    5.5043E+01    6.2545E+01    2.4052E+01    1.9678E+01    1.7244E+01    8.1737E+01    5.9009E+01    1.8726E+01    5.0011E+00    2.0462E+01    7.8169E+00    1.2230E+01   
 1.1087E+02    5.5043E+01    6.2555E+01    2.4044E+01    1.9678E+01    1.7244E+01    8.1721E+01    5.8942E+01    1.8726E+01    4.9808E+00    2.0442E+01    7.7007E+00    1.2247E+01   
 1.1148E+02    5.5050E+01    6.2556E+01    2.3990E+01    1.9657E+01    1.7163E+01    8.1703E+01    5.8868E+01    1.8671E+01    4.9808E+00    2.0380E+01    7.8116E+00    1.2230E+01   
 1.1198E+02    5.5054E+01    6.2577E+01    2.3980E+01    1.9661E+01    1.7107E+01    8.1694E+01    5.8787E+01    1.8608E+01    5.0011E+00    2.0442E+01    7.8275E+00    1.2195E+01   
 1.1248E+02    5.5065E+01    6.2577E+01    2.3980E+01    1.9680E+01    1.7080E+01    8.1694E+01    5.8787E+01    1.8559E+01    4.9808E+00    2.0258E+01    7.8222E+00    1.2195E+01   
 1.1299E+02    5.5075E+01    6.2569E+01    2.3980E+01    1.9556E+01    1.7016E+01    8.1690E+01    5.8713E+01    1.8503E+01    4.9808E+00    2.0299E+01    7.9755E+00    1.2161E+01   
 1.1355E+02    5.5080E+01    6.2600E+01    2.3980E+01    1.9583E+01    1.6970E+01    8.1686E+01    5.8618E+01    1.8467E+01    4.9604E+00    2.0421E+01    7.8381E+00    1.2213E+01   
 1.1405E+02    5.5080E+01    6.2602E+01    2.4004E+01    1.9555E+01    1.6970E+01    8.1694E+01    5.8561E+01    1.8467E+01    4.9604E+00    2.0299E+01    7.6848E+00    1.2230E+01   
 1.1456E+02    5.5086E+01    6.2607E+01    2.3999E+01    1.9555E+01    1.6913E+01    8.1676E+01    5.8481E+01    1.8399E+01    4.9400E+00    2.0544E+01    7.9649E+00    1.2282E+01   
 1.1506E+02    5.5087E+01    6.2601E+01    2.4004E+01    1.9443E+01    1.6861E+01    8.1670E+01    5.8400E+01    1.8345E+01    4.9400E+00    2.0278E+01    7.6848E+00    1.2230E+01   
 1.1566E+02    5.5105E+01    6.2610E+01    2.3984E+01    1.9472E+01    1.6793E+01    8.1670E+01    5.8347E+01    1.8275E+01    4.9604E+00    2.0380E+01    7.7746E+00    1.2213E+01   
 1.1617E+02    5.5092E+01    6.2610E+01    2.3984E+01    1.9555E+01    1.6749E+01    8.1689E+01    5.8347E+01    1.8212E+01    4.9604E+00    2.0258E+01    7.7376E+00    1.2213E+01   
 1.1667E+02    5.5093E+01    6.2627E+01    2.4024E+01    1.9375E+01    1.6694E+01    8.1701E+01    5.8285E+01    1.8165E+01    4.9604E+00    2.0523E+01    7.9279E+00    1.2161E+01   
 1.1717E+02    5.5078E+01    6.2619E+01    2.4027E+01    1.9360E+01    1.6694E+01    8.1711E+01    5.8212E+01    1.8165E+01    4.9196E+00    2.0319E+01    7.8962E+00    1.2213E+01   
 1.1774E+02    5.5087E+01    6.2624E+01    2.4009E+01    1.9360E+01    1.6643E+01    8.1737E+01    5.8151E+01    1.8094E+01    4.9196E+00    2.0442E+01    7.9385E+00    1.2230E+01   
 1.1824E+02    5.5087E+01    6.2621E+01    2.4045E+01    1.9347E+01    1.6628E+01    8.1792E+01    5.8101E+01    1.8044E+01    4.9400E+00    2.0340E+01    7.6742E+00    1.2264E+01   
 1.1874E+02    5.5093E+01    6.2621E+01    2.4045E+01    1.9340E+01    1.6618E+01    8.1792E+01    5.8101E+01    1.7987E+01    4.8993E+00    2.0523E+01    7.6954E+00    1.2230E+01   
 1.1925E+02    5.5101E+01    6.2623E+01    2.4082E+01    1.9345E+01    1.6587E+01    8.1836E+01    5.8043E+01    1.7914E+01    4.9196E+00    2.0340E+01    7.9491E+00    1.2213E+01   
 1.1984E+02    5.5094E+01    6.2618E+01    2.4036E+01    1.9300E+01    1.6591E+01    8.1851E+01    5.7993E+01    1.7885E+01    4.8993E+00    2.0503E+01    7.9279E+00    1.2195E+01   
 1.2034E+02    5.5094E+01    6.2614E+01    2.4068E+01    1.9300E+01    1.6591E+01    8.1886E+01    5.7932E+01    1.7885E+01    4.8993E+00    2.0299E+01    7.8856E+00    1.2247E+01   
 1.2085E+02    5.5088E+01    6.2609E+01    2.4061E+01    1.9286E+01    1.6586E+01    8.1903E+01    5.7860E+01    1.7846E+01    4.8789E+00    2.0278E+01    7.6637E+00    1.2230E+01   
 1.2135E+02    5.5092E+01    6.2623E+01    2.4026E+01    1.9259E+01    1.6593E+01    8.1966E+01    5.7814E+01    1.7787E+01    4.8789E+00    2.0401E+01    7.9544E+00    1.2213E+01   
 1.2191E+02    5.5102E+01    6.2623E+01    2.4012E+01    1.9252E+01    1.6629E+01    8.1966E+01    5.7814E+01    1.7761E+01    4.8585E+00    2.0299E+01    7.7376E+00    1.2213E+01   
 1.2242E+02    5.5096E+01    6.2615E+01    2.4012E+01    1.9267E+01    1.6693E+01    8.2015E+01    5.7760E+01    1.7713E+01    4.8382E+00    2.0340E+01    7.7535E+00    1.2230E+01   
 1.2292E+02    5.5101E+01    6.2608E+01    2.4006E+01    1.9155E+01    1.6693E+01    8.2060E+01    5.7713E+01    1.7693E+01    4.8382E+00    2.0421E+01    7.8116E+00    1.2195E+01   
 1.2342E+02    5.5101E+01    6.2605E+01    2.4012E+01    1.9155E+01    1.6750E+01    8.2117E+01    5.7698E+01    1.7693E+01    4.8382E+00    2.0258E+01    7.6425E+00    1.2195E+01   
 1.2402E+02    5.5106E+01    6.2596E+01    2.3967E+01    1.9121E+01    1.6822E+01    8.2153E+01    5.7675E+01    1.7688E+01    4.8178E+00    2.0319E+01    7.6584E+00    1.2230E+01   
 1.2452E+02    5.5115E+01    6.2590E+01    2.3927E+01    1.9127E+01    1.6867E+01    8.2169E+01    5.7637E+01    1.7644E+01    4.8178E+00    2.0258E+01    7.7746E+00    1.2195E+01   
 1.2502E+02    5.5130E+01    6.2590E+01    2.3927E+01    1.9116E+01    1.6953E+01    8.2169E+01    5.7637E+01    1.7611E+01    4.8178E+00    2.0278E+01    7.7429E+00    1.2213E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.2553E+02    5.5130E+01    6.2586E+01    2.3937E+01    1.9087E+01    1.7027E+01    8.2170E+01    5.7600E+01    1.7526E+01    4.8178E+00    2.0197E+01    7.6531E+00    1.2247E+01   
 1.2609E+02    5.5132E+01    6.2579E+01    2.3940E+01    1.9075E+01    1.7131E+01    8.2191E+01    5.7591E+01    1.7502E+01    4.7974E+00    2.0136E+01    7.6214E+00    1.2178E+01   
 1.2659E+02    5.5132E+01    6.2561E+01    2.3918E+01    1.9075E+01    1.7131E+01    8.2198E+01    5.7595E+01    1.7502E+01    4.7974E+00    2.0380E+01    7.6214E+00    1.2126E+01   
 1.2709E+02    5.5130E+01    6.2543E+01    2.3920E+01    1.9025E+01    1.7234E+01    8.2179E+01    5.7601E+01    1.7463E+01    4.7974E+00    2.0278E+01    7.8275E+00    1.2161E+01   
 1.2760E+02    5.5130E+01    6.2534E+01    2.3944E+01    1.9023E+01    1.7340E+01    8.2179E+01    5.7602E+01    1.7439E+01    4.7974E+00    2.0299E+01    7.8328E+00    1.2213E+01   
 1.2819E+02    5.5130E+01    6.2534E+01    2.3944E+01    1.9092E+01    1.7445E+01    8.2200E+01    5.7602E+01    1.7448E+01    4.7974E+00    2.0095E+01    7.6689E+00    1.2195E+01   
 1.2870E+02    5.5136E+01    6.2519E+01    2.4054E+01    1.9031E+01    1.7559E+01    8.2223E+01    5.7614E+01    1.7433E+01    4.7974E+00    2.0197E+01    7.8222E+00    1.2195E+01   
 1.2920E+02    5.5152E+01    6.2492E+01    2.4128E+01    1.8980E+01    1.7559E+01    8.2230E+01    5.7661E+01    1.7414E+01    4.7974E+00    2.0217E+01    7.6002E+00    1.2178E+01   
 1.2970E+02    5.5152E+01    6.2493E+01    2.4124E+01    1.8980E+01    1.7659E+01    8.2229E+01    5.7706E+01    1.7414E+01    4.7974E+00    2.0176E+01    7.5949E+00    1.2247E+01   
 1.3027E+02    5.5129E+01    6.2467E+01    2.4182E+01    1.8917E+01    1.7758E+01    8.2220E+01    5.7741E+01    1.7439E+01    4.7974E+00    2.0319E+01    7.7958E+00    1.2195E+01   
 1.3077E+02    5.5149E+01    6.2455E+01    2.4121E+01    1.8922E+01    1.7868E+01    8.2220E+01    5.7796E+01    1.7428E+01    4.7974E+00    2.0136E+01    7.7694E+00    1.2230E+01   
 1.3127E+02    5.5147E+01    6.2455E+01    2.4121E+01    1.8879E+01    1.7973E+01    8.2190E+01    5.7782E+01    1.7412E+01    4.7770E+00    2.0095E+01    7.5949E+00    1.2213E+01   
 1.3177E+02    5.5148E+01    6.2444E+01    2.4077E+01    1.8971E+01    1.8064E+01    8.2164E+01    5.7824E+01    1.7432E+01    4.7974E+00    2.0238E+01    7.8645E+00    1.2230E+01   
